RULE_ID,RULE_TYPE,SOURCE_ZONES,DEST_ZONES,ALLOWED_PORTS,REQUIRES,LOGGING,REMARK,misconfig_prob,is_misconfigured,last_changed_by,last_changed_on,change_complexity
RULE_00213,cloud_boundary,PARTNER_VPN,MGMT,any,vpn,True,auto generated cloud_boundary rule,0.309,True,cloud_admin,2023-03-29,low
RULE_00214,allow,OT,CLOUD,restricted,tls,False,auto generated allow rule,0.399,True,netadmin,2024-12-02,high
RULE_00215,allow,OT,EXTERNAL,"80,443",tls,False,auto generated allow rule,0.26,False,audit_bot,2024-01-04,high
RULE_00216,monitor,PARTNER_VPN,CLOUD,22,none,True,auto generated monitor rule,0.191,False,audit_bot,2024-04-05,medium
RULE_00217,allow,SERVER_LAN,USER_LAN,53,mfa,False,auto generated allow rule,0.361,True,auto_gen,2024-09-16,high
RULE_00218,allow,MGMT,DMZ,"80,443",vpn,True,auto generated allow rule,0.123,False,auto_gen,2023-05-28,medium
RULE_00219,deny,CLOUD,USER_LAN,any,vpn,True,auto generated deny rule,0.241,False,auto_gen,2023-11-24,medium
RULE_00220,monitor,EXTERNAL,DMZ,"80,443",tls,False,auto generated monitor rule,0.049,False,cloud_admin,2023-09-18,low
RULE_00221,monitor,USER_LAN,MGMT,53,tls,False,auto generated monitor rule,0.348,True,audit_bot,2025-08-11,high
RULE_00222,monitor,SERVER_LAN,OT,53,mfa,False,auto generated monitor rule,0.231,False,secops,2024-03-18,high
RULE_00223,allow,OT,EXTERNAL,restricted,tls,True,auto generated allow rule,0.127,False,auto_gen,2023-03-16,medium
RULE_00224,deny,EXTERNAL,SERVER_LAN,"80,443",none,True,auto generated deny rule,0.102,False,netadmin,2023-01-30,medium
RULE_00225,monitor,PARTNER_VPN,USER_LAN,3306,vpn,False,auto generated monitor rule,0.258,False,auto_gen,2022-09-15,high
RULE_00226,cloud_boundary,EXTERNAL,MGMT,53,none,True,auto generated cloud_boundary rule,0.257,False,auto_gen,2025-01-12,medium
RULE_00227,cloud_boundary,CLOUD,DMZ,any,vpn,True,auto generated cloud_boundary rule,0.176,False,cloud_admin,2025-11-26,low
RULE_00228,deny,MGMT,MGMT,"8080,8443",vpn,False,auto generated deny rule,0.011,False,cloud_admin,2024-06-09,low
RULE_00229,segmentation,DMZ,EXTERNAL,53,mfa,False,auto generated segmentation rule,0.207,False,auto_gen,2025-01-16,medium
RULE_00230,segmentation,CLOUD,MGMT,"8080,8443",tls,False,auto generated segmentation rule,0.277,False,audit_bot,2025-01-19,low
RULE_00231,cloud_boundary,MGMT,CLOUD,22,vpn,True,auto generated cloud_boundary rule,0.012,False,audit_bot,2024-04-30,medium
RULE_00232,segmentation,EXTERNAL,MGMT,restricted,vpn,True,auto generated segmentation rule,0.055,False,audit_bot,2025-08-20,medium
RULE_00233,segmentation,MGMT,DMZ,restricted,vpn,True,auto generated segmentation rule,0.141,False,audit_bot,2022-10-14,medium
RULE_00234,monitor,SERVER_LAN,SERVER_LAN,3306,mfa,True,auto generated monitor rule,0.19,False,secops,2025-02-19,high
RULE_00235,cloud_boundary,SERVER_LAN,SERVER_LAN,53,none,False,auto generated cloud_boundary rule,0.379,True,auto_gen,2024-03-17,low
RULE_00236,cloud_boundary,PARTNER_VPN,DMZ,53,mfa,True,auto generated cloud_boundary rule,0.059,False,netadmin,2025-09-14,high
RULE_00237,deny,CLOUD,OT,restricted,none,False,auto generated deny rule,0.066,False,netadmin,2024-06-14,high
RULE_00238,deny,EXTERNAL,EXTERNAL,22,vpn,False,auto generated deny rule,0.374,True,secops,2024-10-19,medium
RULE_00239,allow,SERVER_LAN,USER_LAN,"8080,8443",none,True,auto generated allow rule,0.156,False,secops,2024-06-22,high
RULE_00240,allow,CLOUD,USER_LAN,restricted,none,False,auto generated allow rule,0.395,True,netadmin,2025-06-20,high
RULE_00241,monitor,PARTNER_VPN,EXTERNAL,3306,tls,True,auto generated monitor rule,0.193,False,netadmin,2024-09-18,high
RULE_00242,segmentation,EXTERNAL,DMZ,any,vpn,True,auto generated segmentation rule,0.298,True,secops,2025-09-12,high
RULE_00243,deny,DMZ,USER_LAN,22,none,False,auto generated deny rule,0.379,True,cloud_admin,2023-10-03,low
RULE_00244,allow,EXTERNAL,DMZ,22,mfa,True,auto generated allow rule,0.182,False,netadmin,2024-02-28,low
RULE_00245,allow,OT,PARTNER_VPN,"80,443",none,True,auto generated allow rule,0.17,False,secops,2025-06-02,high
RULE_00246,segmentation,EXTERNAL,MGMT,restricted,mfa,False,auto generated segmentation rule,0.386,True,netadmin,2024-09-23,low
RULE_00247,segmentation,EXTERNAL,CLOUD,"8080,8443",none,True,auto generated segmentation rule,0.079,False,cloud_admin,2024-05-08,medium
RULE_00248,allow,DMZ,CLOUD,53,vpn,False,auto generated allow rule,0.34,True,auto_gen,2025-08-25,high
RULE_00249,cloud_boundary,PARTNER_VPN,CLOUD,restricted,tls,False,auto generated cloud_boundary rule,0.06,False,secops,2022-10-02,high
RULE_00250,segmentation,EXTERNAL,OT,3306,mfa,False,auto generated segmentation rule,0.102,False,cloud_admin,2025-05-15,low
RULE_00251,allow,OT,CLOUD,any,mfa,True,auto generated allow rule,0.201,False,netadmin,2023-07-12,medium
RULE_00252,allow,SERVER_LAN,PARTNER_VPN,3306,none,True,auto generated allow rule,0.218,False,cloud_admin,2023-11-30,low
RULE_00253,deny,MGMT,SERVER_LAN,"80,443",none,False,auto generated deny rule,0.072,False,auto_gen,2025-10-02,high
RULE_00254,monitor,MGMT,OT,22,none,True,auto generated monitor rule,0.018,False,netadmin,2025-03-04,low
RULE_00255,segmentation,PARTNER_VPN,OT,22,tls,False,auto generated segmentation rule,0.04,False,auto_gen,2023-05-19,medium
RULE_00256,allow,CLOUD,DMZ,"8080,8443",tls,False,auto generated allow rule,0.343,True,auto_gen,2023-07-16,medium
RULE_00257,monitor,EXTERNAL,SERVER_LAN,3306,none,False,auto generated monitor rule,0.335,True,secops,2025-03-31,low
RULE_00258,allow,PARTNER_VPN,PARTNER_VPN,53,vpn,True,auto generated allow rule,0.191,False,cloud_admin,2024-04-21,low
RULE_00259,allow,CLOUD,DMZ,"80,443",tls,False,auto generated allow rule,0.049,False,secops,2024-07-18,medium
RULE_00260,deny,DMZ,USER_LAN,53,tls,False,auto generated deny rule,0.104,False,audit_bot,2024-04-28,low
RULE_00261,segmentation,MGMT,PARTNER_VPN,any,mfa,False,auto generated segmentation rule,0.282,True,secops,2025-02-11,medium
RULE_00262,monitor,SERVER_LAN,SERVER_LAN,any,mfa,False,auto generated monitor rule,0.18,False,auto_gen,2024-12-06,high
RULE_00263,allow,PARTNER_VPN,EXTERNAL,"80,443",tls,True,auto generated allow rule,0.069,False,auto_gen,2024-06-21,medium
RULE_00264,segmentation,SERVER_LAN,DMZ,53,mfa,False,auto generated segmentation rule,0.15,False,audit_bot,2025-05-17,high
RULE_00265,cloud_boundary,DMZ,USER_LAN,3306,tls,True,auto generated cloud_boundary rule,0.043,False,cloud_admin,2023-10-30,high
RULE_00266,allow,DMZ,USER_LAN,53,tls,False,auto generated allow rule,0.05,False,audit_bot,2024-12-12,low
RULE_00267,allow,EXTERNAL,USER_LAN,53,none,True,auto generated allow rule,0.077,False,netadmin,2023-09-29,high
RULE_00268,monitor,SERVER_LAN,OT,22,vpn,False,auto generated monitor rule,0.195,False,audit_bot,2025-11-12,low
RULE_00269,cloud_boundary,DMZ,DMZ,restricted,tls,True,auto generated cloud_boundary rule,0.27,False,audit_bot,2024-03-11,high
RULE_00270,cloud_boundary,PARTNER_VPN,EXTERNAL,"80,443",vpn,False,auto generated cloud_boundary rule,0.357,True,auto_gen,2025-06-06,low
RULE_00271,monitor,EXTERNAL,USER_LAN,3306,none,False,auto generated monitor rule,0.06,False,secops,2025-01-22,low
RULE_00272,deny,MGMT,EXTERNAL,53,tls,False,auto generated deny rule,0.124,False,secops,2022-10-15,medium
RULE_00273,monitor,CLOUD,CLOUD,22,none,False,auto generated monitor rule,0.014,False,secops,2024-05-23,low
RULE_00274,deny,CLOUD,OT,restricted,vpn,True,auto generated deny rule,0.352,True,cloud_admin,2024-11-01,medium
RULE_00275,monitor,MGMT,CLOUD,"80,443",tls,True,auto generated monitor rule,0.166,False,audit_bot,2024-05-19,medium
RULE_00276,monitor,SERVER_LAN,CLOUD,53,tls,True,auto generated monitor rule,0.37,True,auto_gen,2022-09-30,medium
RULE_00277,allow,MGMT,MGMT,"80,443",vpn,False,auto generated allow rule,0.303,True,netadmin,2024-05-20,high
RULE_00278,deny,SERVER_LAN,MGMT,3306,none,True,auto generated deny rule,0.265,False,auto_gen,2023-01-09,medium
RULE_00279,monitor,MGMT,CLOUD,any,none,False,auto generated monitor rule,0.133,False,secops,2024-12-31,medium
RULE_00280,monitor,EXTERNAL,SERVER_LAN,3306,none,True,auto generated monitor rule,0.227,False,netadmin,2024-07-12,high
RULE_00281,cloud_boundary,PARTNER_VPN,SERVER_LAN,3306,vpn,True,auto generated cloud_boundary rule,0.067,False,secops,2023-10-07,low
RULE_00282,deny,SERVER_LAN,EXTERNAL,"80,443",vpn,False,auto generated deny rule,0.302,True,auto_gen,2025-01-22,high
RULE_00283,monitor,USER_LAN,OT,any,none,True,auto generated monitor rule,0.256,False,netadmin,2023-08-08,high
RULE_00284,allow,MGMT,USER_LAN,53,tls,True,auto generated allow rule,0.25,False,secops,2022-11-07,medium
RULE_00285,monitor,PARTNER_VPN,SERVER_LAN,3306,tls,False,auto generated monitor rule,0.052,False,audit_bot,2025-10-30,medium
RULE_00286,deny,PARTNER_VPN,DMZ,22,vpn,False,auto generated deny rule,0.153,False,auto_gen,2023-05-19,low
RULE_00287,segmentation,USER_LAN,OT,"8080,8443",tls,True,auto generated segmentation rule,0.372,True,secops,2024-01-20,low
RULE_00288,deny,EXTERNAL,PARTNER_VPN,"8080,8443",none,False,auto generated deny rule,0.114,False,secops,2025-10-08,high
RULE_00289,monitor,DMZ,USER_LAN,53,tls,True,auto generated monitor rule,0.11,False,secops,2025-09-14,high
RULE_00290,deny,CLOUD,MGMT,3306,tls,True,auto generated deny rule,0.16,False,secops,2024-02-28,medium
RULE_00291,deny,EXTERNAL,DMZ,any,none,False,auto generated deny rule,0.086,False,netadmin,2025-11-14,high
RULE_00292,deny,PARTNER_VPN,OT,53,vpn,True,auto generated deny rule,0.336,True,netadmin,2024-09-21,medium
RULE_00293,cloud_boundary,PARTNER_VPN,EXTERNAL,22,none,True,auto generated cloud_boundary rule,0.134,False,auto_gen,2023-10-13,medium
RULE_00294,segmentation,OT,EXTERNAL,3306,vpn,True,auto generated segmentation rule,0.076,False,cloud_admin,2022-09-12,low
RULE_00295,segmentation,MGMT,SERVER_LAN,"80,443",mfa,True,auto generated segmentation rule,0.073,False,netadmin,2025-07-14,low
RULE_00296,monitor,PARTNER_VPN,PARTNER_VPN,3306,tls,False,auto generated monitor rule,0.292,True,audit_bot,2023-03-04,low
RULE_00297,cloud_boundary,OT,CLOUD,any,vpn,False,auto generated cloud_boundary rule,0.25,False,secops,2024-04-20,medium
RULE_00298,deny,EXTERNAL,SERVER_LAN,3306,vpn,True,auto generated deny rule,0.387,True,cloud_admin,2023-02-05,high
RULE_00299,monitor,OT,PARTNER_VPN,restricted,vpn,False,auto generated monitor rule,0.07,False,audit_bot,2025-01-19,medium
RULE_00300,cloud_boundary,EXTERNAL,CLOUD,restricted,none,False,auto generated cloud_boundary rule,0.089,False,cloud_admin,2023-11-01,low
RULE_00301,cloud_boundary,EXTERNAL,USER_LAN,22,none,False,auto generated cloud_boundary rule,0.192,False,audit_bot,2024-08-13,high
RULE_00302,monitor,SERVER_LAN,SERVER_LAN,22,none,True,auto generated monitor rule,0.053,False,auto_gen,2025-01-11,low
RULE_00303,deny,SERVER_LAN,USER_LAN,53,mfa,True,auto generated deny rule,0.307,True,netadmin,2023-12-15,high
RULE_00304,monitor,EXTERNAL,CLOUD,"80,443",tls,True,auto generated monitor rule,0.15,False,cloud_admin,2023-02-13,low
RULE_00305,segmentation,SERVER_LAN,DMZ,restricted,tls,True,auto generated segmentation rule,0.182,False,cloud_admin,2025-04-06,high
RULE_00306,deny,EXTERNAL,EXTERNAL,53,tls,False,auto generated deny rule,0.03,False,cloud_admin,2025-04-16,low
RULE_00307,allow,USER_LAN,USER_LAN,22,mfa,False,auto generated allow rule,0.27,False,secops,2024-09-16,high
RULE_00308,deny,SERVER_LAN,USER_LAN,53,none,True,auto generated deny rule,0.061,False,auto_gen,2024-10-22,medium
RULE_00309,cloud_boundary,EXTERNAL,CLOUD,22,vpn,False,auto generated cloud_boundary rule,0.329,True,auto_gen,2025-02-23,high
RULE_00310,segmentation,EXTERNAL,SERVER_LAN,3306,mfa,True,auto generated segmentation rule,0.175,False,netadmin,2024-11-08,low
RULE_00311,monitor,USER_LAN,DMZ,3306,vpn,False,auto generated monitor rule,0.072,False,secops,2024-10-10,high
RULE_00312,allow,USER_LAN,SERVER_LAN,"8080,8443",mfa,True,auto generated allow rule,0.187,False,auto_gen,2023-03-03,low
RULE_00313,cloud_boundary,EXTERNAL,PARTNER_VPN,22,tls,True,auto generated cloud_boundary rule,0.374,True,auto_gen,2023-09-11,medium
RULE_00314,deny,PARTNER_VPN,PARTNER_VPN,restricted,tls,False,auto generated deny rule,0.371,True,secops,2023-05-10,high
RULE_00315,deny,DMZ,SERVER_LAN,3306,tls,True,auto generated deny rule,0.283,True,netadmin,2023-04-10,high
RULE_00316,deny,USER_LAN,OT,"8080,8443",vpn,False,auto generated deny rule,0.289,True,secops,2023-03-05,high
RULE_00317,deny,PARTNER_VPN,OT,"8080,8443",mfa,True,auto generated deny rule,0.078,False,cloud_admin,2025-12-08,high
RULE_00318,allow,CLOUD,CLOUD,any,mfa,True,auto generated allow rule,0.277,False,audit_bot,2025-09-25,medium
RULE_00319,segmentation,DMZ,MGMT,restricted,none,False,auto generated segmentation rule,0.036,False,netadmin,2025-01-18,high
RULE_00320,allow,USER_LAN,DMZ,any,mfa,True,auto generated allow rule,0.083,False,netadmin,2023-09-27,medium
RULE_00321,allow,PARTNER_VPN,USER_LAN,22,none,False,auto generated allow rule,0.296,True,audit_bot,2025-10-20,medium
RULE_00322,segmentation,OT,USER_LAN,3306,vpn,True,auto generated segmentation rule,0.388,True,cloud_admin,2023-10-04,high
RULE_00323,allow,MGMT,PARTNER_VPN,"8080,8443",tls,False,auto generated allow rule,0.266,False,audit_bot,2023-09-21,low
RULE_00324,monitor,DMZ,USER_LAN,"80,443",vpn,False,auto generated monitor rule,0.058,False,secops,2024-09-08,medium
RULE_00325,monitor,CLOUD,DMZ,22,vpn,True,auto generated monitor rule,0.147,False,secops,2023-02-22,low
RULE_00326,segmentation,OT,PARTNER_VPN,53,mfa,True,auto generated segmentation rule,0.059,False,netadmin,2024-01-23,low
RULE_00327,allow,USER_LAN,OT,53,vpn,True,auto generated allow rule,0.312,True,secops,2023-11-30,low
RULE_00328,monitor,MGMT,CLOUD,restricted,none,True,auto generated monitor rule,0.046,False,auto_gen,2024-12-23,low
RULE_00329,allow,EXTERNAL,MGMT,"8080,8443",tls,False,auto generated allow rule,0.056,False,auto_gen,2024-12-23,low
RULE_00330,cloud_boundary,EXTERNAL,DMZ,"80,443",mfa,True,auto generated cloud_boundary rule,0.193,False,audit_bot,2022-10-03,low
RULE_00331,cloud_boundary,SERVER_LAN,EXTERNAL,53,vpn,True,auto generated cloud_boundary rule,0.309,True,secops,2025-05-15,high
RULE_00332,deny,EXTERNAL,EXTERNAL,53,tls,False,auto generated deny rule,0.356,True,audit_bot,2023-12-17,low
RULE_00333,segmentation,MGMT,USER_LAN,restricted,mfa,False,auto generated segmentation rule,0.0,False,cloud_admin,2024-03-26,high
RULE_00334,deny,MGMT,DMZ,"8080,8443",none,False,auto generated deny rule,0.258,False,netadmin,2023-06-14,high
RULE_00335,monitor,DMZ,SERVER_LAN,22,mfa,True,auto generated monitor rule,0.226,False,secops,2025-02-07,low
RULE_00336,cloud_boundary,SERVER_LAN,EXTERNAL,3306,none,True,auto generated cloud_boundary rule,0.141,False,auto_gen,2023-06-30,low
RULE_00337,segmentation,EXTERNAL,MGMT,any,none,False,auto generated segmentation rule,0.274,False,auto_gen,2024-01-01,medium
RULE_00338,monitor,OT,OT,restricted,tls,True,auto generated monitor rule,0.001,False,auto_gen,2025-12-02,medium
RULE_00339,allow,PARTNER_VPN,USER_LAN,any,none,False,auto generated allow rule,0.001,False,cloud_admin,2025-04-17,high
RULE_00340,monitor,SERVER_LAN,USER_LAN,53,mfa,False,auto generated monitor rule,0.373,True,cloud_admin,2025-02-24,medium
RULE_00341,cloud_boundary,USER_LAN,USER_LAN,any,vpn,False,auto generated cloud_boundary rule,0.192,False,netadmin,2023-11-30,medium
RULE_00342,allow,OT,EXTERNAL,22,mfa,False,auto generated allow rule,0.162,False,netadmin,2025-06-09,high
RULE_00343,deny,OT,EXTERNAL,any,vpn,False,auto generated deny rule,0.272,False,cloud_admin,2024-08-30,high
RULE_00344,deny,SERVER_LAN,OT,restricted,tls,True,auto generated deny rule,0.188,False,netadmin,2023-03-10,high
RULE_00345,monitor,SERVER_LAN,CLOUD,53,tls,True,auto generated monitor rule,0.355,True,auto_gen,2023-06-23,high
RULE_00346,allow,SERVER_LAN,SERVER_LAN,3306,vpn,True,auto generated allow rule,0.049,False,cloud_admin,2025-07-01,medium
RULE_00347,segmentation,MGMT,SERVER_LAN,"80,443",none,False,auto generated segmentation rule,0.261,False,auto_gen,2025-02-27,low
RULE_00348,segmentation,MGMT,USER_LAN,3306,tls,False,auto generated segmentation rule,0.194,False,secops,2025-05-17,high
RULE_00349,cloud_boundary,DMZ,MGMT,3306,none,True,auto generated cloud_boundary rule,0.039,False,secops,2024-04-25,medium
RULE_00350,cloud_boundary,OT,SERVER_LAN,3306,mfa,False,auto generated cloud_boundary rule,0.085,False,auto_gen,2023-12-17,medium
RULE_00351,monitor,USER_LAN,EXTERNAL,restricted,none,True,auto generated monitor rule,0.231,False,cloud_admin,2025-04-01,medium
RULE_00352,cloud_boundary,DMZ,OT,any,none,True,auto generated cloud_boundary rule,0.348,True,netadmin,2025-11-18,low
RULE_00353,deny,USER_LAN,USER_LAN,any,tls,True,auto generated deny rule,0.125,False,netadmin,2025-06-27,low
RULE_00354,cloud_boundary,OT,OT,any,vpn,False,auto generated cloud_boundary rule,0.222,False,cloud_admin,2023-10-28,high
RULE_00355,allow,EXTERNAL,USER_LAN,53,vpn,False,auto generated allow rule,0.087,False,netadmin,2023-01-28,low
RULE_00356,cloud_boundary,MGMT,MGMT,53,mfa,False,auto generated cloud_boundary rule,0.168,False,netadmin,2025-10-09,medium
RULE_00357,monitor,PARTNER_VPN,OT,22,vpn,False,auto generated monitor rule,0.279,False,cloud_admin,2024-06-28,high
RULE_00358,allow,OT,MGMT,22,vpn,True,auto generated allow rule,0.053,False,netadmin,2022-10-23,high
RULE_00359,deny,SERVER_LAN,EXTERNAL,22,mfa,False,auto generated deny rule,0.254,False,secops,2022-09-22,medium
RULE_00360,monitor,USER_LAN,USER_LAN,3306,tls,True,auto generated monitor rule,0.296,True,audit_bot,2025-09-10,high
RULE_00361,deny,PARTNER_VPN,MGMT,any,tls,True,auto generated deny rule,0.01,False,netadmin,2025-10-20,low
RULE_00362,allow,MGMT,CLOUD,53,tls,True,auto generated allow rule,0.372,True,secops,2025-11-12,low
RULE_00363,allow,CLOUD,PARTNER_VPN,restricted,none,True,auto generated allow rule,0.005,False,audit_bot,2024-02-03,medium
RULE_00364,deny,PARTNER_VPN,PARTNER_VPN,"8080,8443",mfa,False,auto generated deny rule,0.031,False,audit_bot,2023-08-31,high
RULE_00365,monitor,DMZ,PARTNER_VPN,"80,443",vpn,True,auto generated monitor rule,0.127,False,secops,2024-09-19,medium
RULE_00366,monitor,USER_LAN,PARTNER_VPN,"8080,8443",vpn,False,auto generated monitor rule,0.337,True,cloud_admin,2023-12-08,low
RULE_00367,cloud_boundary,EXTERNAL,MGMT,any,vpn,True,auto generated cloud_boundary rule,0.2,False,auto_gen,2023-11-27,medium
RULE_00368,cloud_boundary,USER_LAN,EXTERNAL,"8080,8443",none,False,auto generated cloud_boundary rule,0.15,False,audit_bot,2024-07-06,high
RULE_00369,monitor,DMZ,MGMT,"80,443",none,True,auto generated monitor rule,0.072,False,audit_bot,2024-09-28,high
RULE_00370,monitor,DMZ,EXTERNAL,53,none,True,auto generated monitor rule,0.187,False,audit_bot,2024-06-21,high
RULE_00371,segmentation,PARTNER_VPN,CLOUD,22,none,False,auto generated segmentation rule,0.277,False,audit_bot,2023-03-29,low
RULE_00372,monitor,SERVER_LAN,EXTERNAL,restricted,none,False,auto generated monitor rule,0.082,False,secops,2023-04-10,medium
RULE_00373,deny,PARTNER_VPN,OT,3306,none,False,auto generated deny rule,0.376,True,cloud_admin,2025-06-15,medium
RULE_00374,monitor,SERVER_LAN,USER_LAN,22,mfa,False,auto generated monitor rule,0.181,False,auto_gen,2022-09-29,medium
RULE_00375,deny,PARTNER_VPN,DMZ,3306,mfa,True,auto generated deny rule,0.365,True,audit_bot,2024-03-29,high
RULE_00376,allow,PARTNER_VPN,PARTNER_VPN,"80,443",tls,True,auto generated allow rule,0.367,True,cloud_admin,2025-01-13,medium
RULE_00377,monitor,MGMT,MGMT,any,vpn,False,auto generated monitor rule,0.101,False,netadmin,2024-01-17,medium
RULE_00378,deny,DMZ,USER_LAN,"80,443",tls,True,auto generated deny rule,0.354,True,secops,2025-04-24,high
RULE_00379,deny,DMZ,DMZ,"8080,8443",none,False,auto generated deny rule,0.272,False,cloud_admin,2023-10-21,medium
RULE_00380,monitor,SERVER_LAN,PARTNER_VPN,"8080,8443",none,True,auto generated monitor rule,0.304,True,audit_bot,2023-10-14,high
RULE_00381,cloud_boundary,SERVER_LAN,SERVER_LAN,any,mfa,False,auto generated cloud_boundary rule,0.117,False,auto_gen,2024-08-09,medium
