node_id,type,zone,vlan,criticality,has_edr,is_exposed_to_internet,os_family,role,monitoring_level,policy_violation,is_hard_target,is_misconfigured_asset,is_bridge_asset
N01374,svc_account,OT,153,2,False,False,Linux,jump_host,low,False,False,False,False
N01375,app,OT,154,3,True,False,Unknown,hmi,low,False,False,True,False
N01376,host,OT,155,4,False,False,Linux,app,low,False,False,False,False
N01377,cloud_resource,OT,156,2,True,False,Linux,backup,low,False,False,False,False
N01378,svc_account,OT,157,2,True,False,CiscoIOS,monitoring,low,False,False,False,False
N01379,plc,OT,158,3,False,False,ESXi,idp,low,False,False,False,False
N01380,cloud_resource,OT,159,4,False,False,CiscoIOS,idp,medium,False,False,False,False
N01381,db,OT,150,1,True,False,Linux,idp,low,True,False,False,False
N01382,cloud_resource,OT,151,4,True,False,CiscoIOS,email,high,False,False,False,False
N01383,svc_account,OT,152,3,False,False,CiscoIOS,database,none,False,False,False,False
N01384,iot,OT,153,4,False,False,Unknown,email,none,False,False,False,False
N01385,db,OT,154,4,True,False,Linux,backup,low,False,False,False,False
N01386,host,OT,155,2,False,False,Embedded,app,high,False,False,False,False
N01387,svc_account,OT,156,3,False,False,Embedded,app,medium,False,False,False,False
N01388,app,OT,157,2,True,False,Linux,monitoring,none,False,False,False,False
N01389,cloud_resource,OT,158,1,False,False,CiscoIOS,database,medium,False,False,False,False
N01390,iot,OT,159,4,False,True,Unknown,idp,none,False,False,False,True
N01391,cloud_resource,OT,150,3,False,False,Windows,email,medium,False,False,False,False
N01392,fw,OT,151,2,False,False,Windows,jump_host,low,False,False,False,False
N01393,proxy,OT,152,5,False,False,ESXi,domain_controller,high,False,True,True,False
N01394,app,OT,153,1,True,False,Windows,database,low,False,False,False,False
N01395,host,OT,154,3,False,False,ESXi,monitoring,medium,False,False,False,False
N01396,plc,OT,155,1,False,True,Windows,domain_controller,low,False,False,True,False
N01397,svc_account,OT,156,4,False,False,Unknown,app,medium,False,False,False,False
N01398,svc_account,OT,157,1,True,False,ESXi,database,medium,False,False,False,False
N01399,router,OT,158,4,False,False,CiscoIOS,monitoring,low,False,False,False,False
N01400,iot,OT,159,1,False,False,Windows,idp,low,False,False,True,False
N01401,plc,OT,150,1,False,False,Linux,app,low,False,False,False,False
N01402,router,OT,151,1,False,False,CiscoIOS,domain_controller,high,False,False,False,False
N01403,proxy,OT,152,3,False,True,Linux,backup,low,False,False,False,False
N01404,iot,OT,153,2,False,False,Linux,monitoring,low,False,False,False,False
N01405,fw,OT,154,2,False,False,CiscoIOS,jump_host,low,False,False,False,False
N01406,host,OT,155,3,False,False,Unknown,web,low,False,False,False,False
N01407,fw,OT,156,2,True,False,Embedded,email,medium,False,False,False,False
N01408,svc_account,OT,157,1,False,False,Linux,web,low,False,False,False,False
N01409,iot,OT,158,3,True,False,Windows,web,low,False,False,False,False
N01410,plc,OT,159,2,False,False,Windows,web,low,False,False,False,False
N01411,svc_account,OT,150,1,False,False,Linux,idp,low,False,False,False,False
N01412,svc_account,OT,151,4,True,False,Unknown,hmi,high,False,False,False,False
N01413,cloud_resource,OT,152,2,False,False,CiscoIOS,hmi,low,False,False,False,False
N01414,svc_account,OT,153,3,False,False,Linux,backup,medium,False,False,False,False
N01415,fw,OT,154,5,False,False,Linux,idp,high,False,True,True,False
N01416,fw,OT,155,2,False,False,Unknown,backup,low,False,False,False,False
N01417,app,OT,156,4,True,False,Unknown,domain_controller,none,True,False,False,False
N01418,cloud_resource,OT,157,1,False,False,Windows,monitoring,medium,False,False,False,False
N01419,plc,OT,158,2,False,False,Embedded,email,high,False,False,False,False
N01420,host,OT,159,1,False,False,Embedded,backup,low,False,False,False,False
N01421,db,OT,150,5,True,False,Embedded,email,low,False,True,True,False
N01422,app,OT,151,1,True,False,Embedded,idp,medium,False,False,False,False
N01423,plc,OT,152,1,False,False,Embedded,idp,low,False,False,False,False
N01424,svc_account,OT,153,4,False,False,Windows,app,low,False,False,False,False
N01425,svc_account,OT,154,2,False,False,ESXi,backup,none,False,False,False,False
N01426,proxy,OT,155,1,False,False,Embedded,database,low,False,False,False,False
N01427,app,OT,156,2,True,False,ESXi,domain_controller,medium,False,False,False,False
N01428,host,OT,157,2,False,False,ESXi,backup,none,False,False,False,False
N01429,fw,OT,158,2,True,False,ESXi,domain_controller,low,False,False,False,False
N01430,svc_account,OT,159,2,False,False,Linux,backup,medium,False,False,False,False
N01431,host,OT,150,3,False,False,Unknown,domain_controller,low,False,False,False,False
N01432,app,OT,151,4,True,False,Unknown,app,none,False,False,False,False
N01433,svc_account,OT,152,4,False,False,CiscoIOS,email,none,False,False,False,False
N01434,plc,OT,153,2,False,False,Linux,backup,medium,False,False,False,False
N01435,cloud_resource,OT,154,1,False,False,Linux,email,low,False,False,False,False
N01436,host,OT,155,4,False,False,ESXi,monitoring,low,False,False,False,False
N01437,host,OT,156,1,True,False,Windows,jump_host,low,False,False,False,False
N01438,iot,OT,157,2,False,False,Unknown,monitoring,low,False,False,False,False
N01439,proxy,OT,158,2,False,False,Unknown,app,medium,False,False,False,False
N01440,iot,OT,159,1,True,False,Linux,web,low,False,False,False,False
N01441,cloud_resource,OT,150,2,False,False,Windows,app,low,False,False,False,False
N01442,cloud_resource,OT,151,2,False,False,Linux,monitoring,low,False,False,False,False
N01443,iot,OT,152,2,True,False,ESXi,jump_host,none,False,False,False,False
N01444,cloud_resource,OT,153,1,False,False,ESXi,database,medium,False,False,False,False
N01445,plc,OT,154,3,False,True,CiscoIOS,database,medium,False,False,False,False
N01446,proxy,OT,155,1,False,False,Unknown,domain_controller,low,False,False,False,False
N01447,proxy,OT,156,5,True,False,CiscoIOS,jump_host,medium,False,True,False,False
N01448,plc,OT,157,3,True,False,Windows,app,low,False,False,False,False
N01449,app,OT,158,3,True,False,Unknown,hmi,low,False,False,False,False
N01450,iot,OT,159,2,False,False,Linux,jump_host,none,False,False,True,False
N01451,app,OT,150,1,True,False,Linux,database,none,False,False,False,False
N01452,fw,OT,151,5,False,False,Embedded,web,high,False,True,False,False
N01453,cloud_resource,OT,152,4,False,False,Linux,monitoring,high,False,False,True,False
N01454,app,OT,153,2,True,False,CiscoIOS,monitoring,high,False,False,False,False
N01455,proxy,OT,154,1,False,False,Linux,database,low,False,False,False,False
N01456,cloud_resource,OT,155,2,False,False,CiscoIOS,hmi,low,False,False,False,False
N01457,plc,OT,156,1,True,False,Windows,monitoring,medium,False,False,False,False
N01458,cloud_resource,OT,157,3,True,False,Embedded,web,low,False,False,False,False
N01459,svc_account,OT,158,5,False,False,ESXi,jump_host,medium,False,True,False,False
N01460,app,OT,159,4,True,False,Linux,database,none,False,False,False,False
N01461,host,OT,150,3,True,True,Windows,email,high,False,False,False,False
N01462,iot,OT,151,2,False,False,CiscoIOS,domain_controller,none,False,False,False,False
N01463,plc,OT,152,5,False,False,Windows,database,medium,False,True,False,True
N01464,db,OT,153,4,True,False,Linux,domain_controller,low,False,False,False,False
N01465,cloud_resource,OT,154,4,False,False,Embedded,database,medium,False,False,False,False
N01466,proxy,OT,155,3,False,False,Unknown,idp,medium,False,False,False,False
N01467,host,OT,156,1,False,False,Windows,idp,none,False,False,False,False
N01468,db,OT,157,4,True,False,Windows,hmi,medium,False,False,False,False
N01469,iot,OT,158,1,False,False,Windows,web,high,False,False,False,False
N01470,svc_account,OT,159,2,False,False,Linux,backup,low,False,False,False,False
N01471,app,OT,150,3,True,False,ESXi,app,none,False,False,False,False
N01472,iot,OT,151,4,False,False,CiscoIOS,monitoring,high,False,False,False,False
N01473,iot,OT,152,3,False,False,CiscoIOS,app,none,False,False,False,False
N01474,svc_account,OT,153,1,False,False,Windows,email,medium,False,False,False,False
N01475,cloud_resource,OT,154,4,False,False,Windows,web,none,False,False,False,False
N01476,app,OT,155,3,True,False,CiscoIOS,idp,none,False,False,False,False
N01477,plc,OT,156,5,False,False,Embedded,database,medium,False,True,False,False
N01478,iot,OT,157,3,False,True,Unknown,web,high,False,False,True,False
N01479,fw,OT,158,1,False,False,Linux,monitoring,high,False,False,False,False
N01480,app,OT,159,3,True,False,Unknown,jump_host,medium,False,False,True,False
N01481,host,OT,150,4,False,False,Unknown,email,low,False,False,False,False
N01482,plc,OT,151,4,False,False,Windows,web,low,False,False,False,False
N01483,iot,OT,152,3,True,False,Windows,database,none,False,False,False,False
N01484,svc_account,OT,153,2,False,False,Embedded,web,low,False,False,False,False
N01485,proxy,OT,154,2,False,False,Windows,email,low,False,False,False,False
N01486,plc,OT,155,4,True,False,ESXi,idp,high,False,False,False,False
N01487,svc_account,OT,156,4,False,True,Linux,monitoring,none,False,False,False,False
N01488,db,OT,157,4,False,False,Embedded,backup,none,False,False,False,False
N01489,db,OT,158,1,False,False,ESXi,hmi,medium,False,False,False,False
N01490,fw,OT,159,4,False,False,Unknown,email,low,False,False,False,False
N01491,cloud_resource,OT,150,2,False,False,ESXi,hmi,low,False,False,False,False
N01492,iot,OT,151,5,False,False,Unknown,database,high,False,True,False,False
N01493,router,OT,152,4,True,False,CiscoIOS,database,low,False,False,False,False
N01494,app,OT,153,3,True,False,Windows,idp,none,False,False,False,False
N01495,db,OT,154,2,True,False,Windows,monitoring,none,False,False,False,False
N01496,fw,OT,155,4,False,False,Unknown,hmi,low,False,False,False,False
N01497,svc_account,OT,156,1,False,False,ESXi,email,low,False,False,False,False
N01498,host,OT,157,3,False,False,Unknown,backup,low,False,False,False,False
N01499,db,OT,158,1,True,False,Embedded,backup,high,False,False,False,False
N01500,host,OT,159,5,False,False,CiscoIOS,email,high,False,True,False,False
N01501,iot,CLOUD,160,2,True,True,Embedded,hmi,low,False,False,False,False
N01502,app,CLOUD,161,4,True,False,CiscoIOS,app,low,False,False,False,False
N01503,svc_account,CLOUD,162,5,False,False,Unknown,app,medium,False,True,False,False
N01504,plc,CLOUD,163,5,True,False,CiscoIOS,idp,high,False,True,False,False
N01505,iot,CLOUD,164,1,True,False,Unknown,database,none,True,False,False,False
N01506,app,CLOUD,165,3,True,False,Unknown,backup,none,False,False,False,False
N01507,iot,CLOUD,166,3,True,False,Embedded,email,medium,False,False,False,False
N01508,plc,CLOUD,167,4,True,False,Windows,idp,medium,False,False,False,False
N01509,app,CLOUD,168,1,False,False,Windows,database,low,False,False,False,False
N01510,app,CLOUD,169,2,True,False,ESXi,backup,high,False,False,False,False
N01511,router,CLOUD,160,4,True,False,Embedded,web,none,False,False,False,False
N01512,proxy,CLOUD,161,1,True,False,Embedded,monitoring,low,False,False,True,False
N01513,fw,CLOUD,162,4,False,False,ESXi,backup,medium,False,False,False,False
N01514,router,CLOUD,163,4,True,False,Embedded,hmi,none,False,False,False,True
N01515,svc_account,CLOUD,164,4,False,False,Windows,web,medium,False,False,False,False
N01516,db,CLOUD,165,2,True,False,ESXi,hmi,high,False,False,False,False
N01517,proxy,CLOUD,166,3,True,False,Embedded,email,none,False,False,False,False
N01518,host,CLOUD,167,1,True,False,ESXi,app,medium,False,False,False,False
N01519,iot,CLOUD,168,1,True,False,Windows,backup,medium,False,False,False,False
N01520,db,CLOUD,169,4,True,False,ESXi,backup,medium,False,False,False,False
N01521,app,CLOUD,160,4,True,False,Embedded,app,medium,False,False,False,False
N01522,db,CLOUD,161,3,True,False,Embedded,app,low,False,False,False,False
N01523,fw,CLOUD,162,3,True,False,Linux,domain_controller,medium,True,False,False,False
N01524,svc_account,CLOUD,163,1,True,False,Windows,backup,none,False,False,False,False
N01525,router,CLOUD,164,3,True,False,CiscoIOS,backup,medium,False,False,False,False
N01526,proxy,CLOUD,165,1,True,False,Unknown,database,low,False,False,True,False
N01527,svc_account,CLOUD,166,2,True,False,ESXi,domain_controller,none,False,False,True,False
N01528,cloud_resource,CLOUD,167,1,True,False,Unknown,web,high,False,False,False,False
N01529,host,CLOUD,168,3,False,False,Unknown,backup,low,False,False,False,False
N01530,proxy,CLOUD,169,1,False,False,Embedded,hmi,low,True,False,False,False
N01531,host,CLOUD,160,3,True,False,CiscoIOS,hmi,medium,False,False,False,False
N01532,host,CLOUD,161,1,True,False,CiscoIOS,idp,low,False,False,False,False
N01533,app,CLOUD,162,4,True,False,CiscoIOS,database,high,False,False,False,False
N01534,router,CLOUD,163,3,True,False,Unknown,web,low,False,False,False,False
N01535,cloud_resource,CLOUD,164,3,False,False,CiscoIOS,idp,high,False,False,False,False
N01536,host,CLOUD,165,5,False,False,CiscoIOS,monitoring,high,False,True,False,False
N01537,cloud_resource,CLOUD,166,2,True,False,Windows,app,low,False,False,False,True
N01538,fw,CLOUD,167,3,True,False,Unknown,web,none,False,False,False,False
N01539,app,CLOUD,168,1,True,True,Embedded,monitoring,high,False,False,False,False
N01540,proxy,CLOUD,169,2,False,False,Linux,idp,medium,False,False,False,False
N01541,svc_account,CLOUD,160,1,True,False,Embedded,app,low,False,False,False,False
N01542,proxy,CLOUD,161,2,True,False,Unknown,backup,medium,False,False,False,False
N01543,app,CLOUD,162,3,True,False,ESXi,app,none,False,False,False,False
N01544,host,CLOUD,163,3,True,False,Windows,monitoring,high,False,False,False,False
N01545,app,CLOUD,164,2,True,False,ESXi,email,low,False,False,False,False
N01546,plc,CLOUD,165,2,True,False,Embedded,jump_host,low,False,False,False,False
N01547,svc_account,CLOUD,166,3,True,False,CiscoIOS,domain_controller,low,False,False,False,False
N01548,host,CLOUD,167,1,False,False,Unknown,app,none,True,False,False,False
N01549,fw,CLOUD,168,3,True,True,Embedded,idp,none,False,False,False,False
N01550,plc,CLOUD,169,2,True,False,Unknown,domain_controller,high,False,False,False,False
N01551,db,CLOUD,160,4,True,False,ESXi,monitoring,low,False,False,False,False
N01552,proxy,CLOUD,161,2,True,False,CiscoIOS,backup,none,False,False,False,False
N01553,router,CLOUD,162,1,False,False,ESXi,email,low,False,False,False,False
N01554,db,CLOUD,163,4,True,False,Unknown,jump_host,low,False,False,True,False
N01555,db,CLOUD,164,1,False,False,Embedded,email,low,True,False,False,False
N01556,host,CLOUD,165,4,True,False,Embedded,backup,none,False,False,False,False
N01557,host,CLOUD,166,1,True,False,Windows,monitoring,none,True,False,False,False
N01558,plc,CLOUD,167,1,True,False,Windows,backup,medium,False,False,False,False
N01559,iot,CLOUD,168,1,True,False,Embedded,idp,medium,False,False,False,False
N01560,fw,CLOUD,169,2,False,False,ESXi,hmi,none,False,False,False,False
N01561,iot,CLOUD,160,3,True,False,Windows,idp,low,False,False,False,False
N01562,db,CLOUD,161,2,True,False,Unknown,monitoring,medium,False,False,False,False
N01563,svc_account,CLOUD,162,1,True,False,CiscoIOS,email,high,False,False,False,False
N01564,router,CLOUD,163,1,True,False,ESXi,web,low,False,False,False,False
N01565,plc,CLOUD,164,3,False,False,Unknown,idp,medium,False,False,False,False
N01566,router,CLOUD,165,1,True,False,ESXi,database,high,False,False,False,False
N01567,proxy,CLOUD,166,2,True,False,Linux,email,medium,False,False,False,False
N01568,app,CLOUD,167,3,True,False,Linux,idp,none,False,False,False,False
N01569,app,CLOUD,168,1,True,False,Linux,email,low,False,False,False,False
N01570,iot,CLOUD,169,2,False,True,ESXi,jump_host,none,False,False,False,False
N01571,host,CLOUD,160,3,True,False,CiscoIOS,hmi,low,False,False,False,False
N01572,fw,CLOUD,161,1,False,False,ESXi,hmi,high,False,False,False,False
N01573,svc_account,CLOUD,162,1,True,False,Windows,idp,low,False,False,False,False
N01574,app,CLOUD,163,2,True,False,Windows,database,high,True,False,False,False
N01575,proxy,CLOUD,164,5,False,False,CiscoIOS,hmi,medium,False,True,False,False
N01576,router,CLOUD,165,3,False,False,Embedded,monitoring,low,False,False,False,False
N01577,host,CLOUD,166,1,True,False,Windows,app,medium,False,False,True,False
N01578,cloud_resource,CLOUD,167,2,True,False,Windows,monitoring,none,False,False,False,False
N01579,router,CLOUD,168,2,True,False,Windows,app,low,False,False,False,True
N01580,iot,CLOUD,169,3,True,False,Unknown,jump_host,low,False,False,False,False
N01581,cloud_resource,CLOUD,160,3,True,False,Linux,hmi,low,False,False,False,False
N01582,iot,CLOUD,161,2,True,False,Linux,hmi,low,False,False,False,False
N01583,proxy,CLOUD,162,3,True,False,Linux,database,low,False,False,False,False
N01584,proxy,CLOUD,163,1,True,False,ESXi,hmi,low,False,False,False,False
N01585,host,CLOUD,164,4,False,True,ESXi,backup,low,False,False,False,False
N01586,cloud_resource,CLOUD,165,2,True,False,Linux,monitoring,medium,False,False,False,False
N01587,db,CLOUD,166,1,True,False,CiscoIOS,backup,low,False,False,False,False
N01588,fw,CLOUD,167,2,True,False,CiscoIOS,idp,none,False,False,False,False
N01589,svc_account,CLOUD,168,3,True,False,Linux,idp,medium,False,False,False,False
N01590,iot,CLOUD,169,2,True,False,Windows,monitoring,low,True,False,False,False
N01591,db,CLOUD,160,1,True,False,ESXi,database,medium,False,False,False,False
N01592,cloud_resource,CLOUD,161,3,False,False,Linux,hmi,none,False,False,False,False
N01593,svc_account,CLOUD,162,3,True,False,CiscoIOS,database,low,False,False,False,False
N01594,plc,CLOUD,163,1,True,False,Unknown,database,low,False,False,False,False
N01595,fw,CLOUD,164,4,True,False,Embedded,web,low,False,False,False,False
N01596,proxy,CLOUD,165,3,False,False,Embedded,hmi,none,False,False,False,False
N01597,fw,CLOUD,166,5,True,False,CiscoIOS,email,high,False,True,True,False
N01598,router,CLOUD,167,3,False,False,Unknown,domain_controller,low,False,False,False,False
N01599,cloud_resource,CLOUD,168,1,False,False,Linux,hmi,low,False,False,False,False
N01600,fw,CLOUD,169,2,True,False,Embedded,backup,none,False,False,False,False
N01601,db,CLOUD,160,1,False,False,Unknown,web,low,False,False,False,False
N01602,router,CLOUD,161,5,False,False,Linux,email,high,False,True,False,False
N01603,db,CLOUD,162,3,True,False,Embedded,app,low,False,False,False,False
N01604,proxy,CLOUD,163,4,False,False,Unknown,web,low,False,False,False,False
N01605,proxy,CLOUD,164,4,False,False,Unknown,hmi,low,False,False,False,False
N01606,db,CLOUD,165,4,True,False,Unknown,database,none,False,False,False,False
N01607,db,CLOUD,166,4,True,False,ESXi,database,none,False,False,False,False
N01608,plc,CLOUD,167,2,False,False,Linux,domain_controller,low,False,False,False,False
N01609,fw,CLOUD,168,3,True,False,Embedded,app,medium,False,False,False,False
N01610,db,CLOUD,169,2,True,False,Windows,backup,medium,False,False,False,False
N01611,cloud_resource,CLOUD,160,1,True,False,Unknown,domain_controller,none,False,False,False,False
N01612,plc,CLOUD,161,1,False,False,Windows,app,medium,False,False,False,False
N01613,fw,CLOUD,162,4,True,False,Unknown,domain_controller,none,False,False,False,False
N01614,plc,CLOUD,163,1,True,False,CiscoIOS,web,none,False,False,False,False
N01615,plc,CLOUD,164,3,False,False,CiscoIOS,monitoring,low,False,False,False,False
N01616,svc_account,CLOUD,165,3,False,False,Linux,web,low,False,False,False,False
N01617,iot,CLOUD,166,3,True,False,CiscoIOS,email,medium,False,False,False,False
N01618,host,CLOUD,167,4,True,False,Windows,monitoring,medium,False,False,False,False
N01619,plc,CLOUD,168,3,True,False,ESXi,backup,low,False,False,False,False
N01620,fw,CLOUD,169,1,False,False,Windows,web,medium,True,False,False,False
N01621,iot,CLOUD,160,3,True,True,Windows,email,medium,False,False,False,False
N01622,db,CLOUD,161,4,True,False,CiscoIOS,domain_controller,low,False,False,False,False
N01623,proxy,CLOUD,162,3,True,False,Linux,hmi,high,False,False,False,False
N01624,iot,CLOUD,163,4,True,False,CiscoIOS,hmi,high,False,False,False,False
N01625,host,CLOUD,164,4,True,True,Unknown,monitoring,low,False,False,False,False
N01626,plc,CLOUD,165,3,False,False,Windows,web,high,False,False,False,False
N01627,host,CLOUD,166,4,False,False,Unknown,monitoring,low,False,False,False,False
N01628,host,CLOUD,167,2,False,False,ESXi,database,low,False,False,True,False
N01629,app,CLOUD,168,3,False,False,ESXi,monitoring,medium,False,False,False,False
N01630,db,CLOUD,169,3,True,False,Linux,web,low,False,False,False,False
N01631,plc,CLOUD,160,2,False,False,Linux,jump_host,low,False,False,False,False
N01632,db,CLOUD,161,1,True,False,CiscoIOS,email,high,False,False,False,True
N01633,proxy,CLOUD,162,2,True,False,ESXi,email,medium,False,False,False,False
N01634,app,CLOUD,163,3,True,False,CiscoIOS,app,low,False,False,False,False
N01635,svc_account,CLOUD,164,3,True,False,CiscoIOS,backup,low,False,False,False,False
N01636,proxy,CLOUD,165,4,False,False,Unknown,app,high,False,False,False,False
N01637,svc_account,CLOUD,166,1,True,False,Windows,domain_controller,none,False,False,False,False
N01638,iot,CLOUD,167,4,True,False,Unknown,idp,medium,False,False,False,False
N01639,svc_account,CLOUD,168,3,True,False,Windows,hmi,none,False,False,False,False
N01640,router,CLOUD,169,3,False,False,Windows,idp,medium,False,False,False,False
N01641,cloud_resource,CLOUD,160,4,True,True,CiscoIOS,web,medium,False,False,False,False
N01642,host,CLOUD,161,3,True,False,Linux,hmi,none,False,False,False,False
N01643,host,CLOUD,162,4,True,False,Unknown,app,none,False,False,False,False
N01644,router,CLOUD,163,2,True,False,CiscoIOS,web,high,False,False,False,False
N01645,router,CLOUD,164,1,False,False,Embedded,app,low,False,False,False,False
N01646,router,CLOUD,165,3,False,False,Windows,idp,low,False,False,False,False
N01647,fw,CLOUD,166,1,True,False,Unknown,domain_controller,low,False,False,False,False
N01648,router,CLOUD,167,2,False,False,ESXi,hmi,low,False,False,False,False
N01649,svc_account,CLOUD,168,3,True,False,Unknown,monitoring,low,False,False,False,False
N01650,plc,CLOUD,169,4,True,False,Embedded,idp,none,False,False,False,False
N01651,app,CLOUD,160,4,True,False,ESXi,email,low,False,False,False,False
N01652,app,CLOUD,161,2,True,False,Linux,monitoring,none,False,False,False,False
N01653,plc,CLOUD,162,1,True,False,Linux,app,low,True,False,False,False
N01654,proxy,CLOUD,163,3,True,False,ESXi,idp,medium,False,False,False,False
N01655,plc,CLOUD,164,4,False,False,Unknown,hmi,low,False,False,False,False
N01656,host,CLOUD,165,2,False,False,Windows,backup,medium,False,False,False,False
N01657,db,CLOUD,166,2,False,False,Linux,backup,none,False,False,False,False
N01658,cloud_resource,CLOUD,167,1,True,False,Linux,jump_host,none,False,False,False,False
N01659,cloud_resource,CLOUD,168,4,True,False,CiscoIOS,database,medium,False,False,False,False
N01660,app,CLOUD,169,2,False,False,ESXi,idp,low,False,False,False,False
N01661,plc,CLOUD,160,1,True,False,Linux,jump_host,low,False,False,False,False
N01662,iot,CLOUD,161,2,True,False,ESXi,database,low,False,False,False,False
N01663,plc,CLOUD,162,2,True,False,Unknown,web,low,False,False,False,False
N01664,db,CLOUD,163,2,True,False,CiscoIOS,web,low,False,False,False,False
N01665,cloud_resource,CLOUD,164,4,True,False,CiscoIOS,app,low,False,False,False,False
N01666,fw,CLOUD,165,1,False,False,Windows,backup,medium,True,False,False,False
N01667,app,CLOUD,166,5,True,False,Linux,domain_controller,high,True,True,False,False
N01668,svc_account,CLOUD,167,3,True,False,CiscoIOS,web,high,False,False,False,False
N01669,plc,CLOUD,168,3,True,False,Unknown,domain_controller,none,False,False,False,False
N01670,iot,CLOUD,169,3,False,False,Embedded,backup,none,False,False,False,False
N01671,plc,CLOUD,160,2,True,False,ESXi,database,low,False,False,False,False
N01672,cloud_resource,CLOUD,161,3,True,False,Linux,monitoring,medium,False,False,False,False
N01673,router,CLOUD,162,3,True,False,Unknown,app,low,False,False,False,False
N01674,router,CLOUD,163,1,True,False,ESXi,domain_controller,none,False,False,False,False
N01675,db,CLOUD,164,3,False,False,Linux,hmi,low,True,False,False,False
N01676,proxy,CLOUD,165,2,True,False,Windows,jump_host,low,False,False,False,False
N01677,plc,CLOUD,166,5,True,False,Embedded,monitoring,high,False,True,False,False
N01678,svc_account,CLOUD,167,2,True,False,Unknown,domain_controller,low,False,False,True,False
N01679,app,CLOUD,168,2,True,False,CiscoIOS,hmi,low,False,False,False,False
N01680,plc,CLOUD,169,2,True,False,Embedded,hmi,none,False,False,False,True
N01681,fw,CLOUD,160,1,True,False,Linux,jump_host,low,False,False,False,False
N01682,plc,CLOUD,161,4,True,False,ESXi,backup,low,False,False,False,False
N01683,proxy,CLOUD,162,4,True,False,Embedded,hmi,low,False,False,False,False
N01684,iot,CLOUD,163,4,True,True,Windows,email,low,False,False,False,False
N01685,db,CLOUD,164,1,False,False,CiscoIOS,idp,medium,False,False,False,False
N01686,fw,CLOUD,165,1,True,False,Windows,monitoring,low,False,False,False,False
N01687,router,CLOUD,166,2,True,False,Linux,domain_controller,high,False,False,False,False
N01688,app,CLOUD,167,4,True,False,Linux,jump_host,low,True,False,False,False
N01689,iot,CLOUD,168,2,False,False,CiscoIOS,hmi,low,False,False,False,False
N01690,fw,CLOUD,169,4,False,False,Linux,database,low,False,False,False,False
N01691,proxy,CLOUD,160,1,True,False,Windows,monitoring,medium,False,False,False,False
N01692,router,CLOUD,161,3,True,False,Embedded,email,low,False,False,False,False
N01693,proxy,CLOUD,162,3,True,False,Linux,jump_host,low,False,False,False,False
N01694,db,CLOUD,163,2,True,False,Windows,app,high,False,False,False,False
N01695,db,CLOUD,164,2,True,False,CiscoIOS,jump_host,none,False,False,False,False
N01696,fw,CLOUD,165,3,True,False,ESXi,monitoring,low,False,False,False,False
N01697,router,CLOUD,166,4,True,False,CiscoIOS,database,none,False,False,False,False
N01698,fw,CLOUD,167,1,False,False,Windows,web,medium,True,False,True,False
N01699,db,CLOUD,168,1,True,False,Embedded,app,low,False,False,False,False
N01700,cloud_resource,CLOUD,169,3,False,False,Linux,idp,low,False,False,False,False
N01701,proxy,CLOUD,160,2,False,False,Linux,domain_controller,low,False,False,False,False
N01702,svc_account,CLOUD,161,2,False,False,Unknown,backup,none,False,False,False,False
N01703,proxy,CLOUD,162,2,True,False,ESXi,idp,none,False,False,False,False
N01704,cloud_resource,CLOUD,163,1,True,False,Linux,hmi,low,False,False,False,False
N01705,cloud_resource,CLOUD,164,4,True,False,ESXi,email,low,False,False,False,False
N01706,fw,CLOUD,165,3,False,False,ESXi,database,low,False,False,False,False
N01707,db,CLOUD,166,4,True,False,CiscoIOS,web,low,False,False,False,False
N01708,proxy,CLOUD,167,1,True,False,Unknown,idp,low,False,False,False,False
N01709,router,CLOUD,168,4,True,False,Embedded,idp,medium,False,False,False,False
N01710,router,CLOUD,169,3,False,False,Linux,jump_host,low,False,False,False,False
N01711,host,CLOUD,160,3,True,False,Embedded,domain_controller,low,False,False,False,False
N01712,proxy,CLOUD,161,2,False,False,Unknown,backup,none,False,False,False,False
N01713,iot,CLOUD,162,4,True,False,Linux,monitoring,low,False,False,False,False
N01714,plc,CLOUD,163,3,False,False,Windows,database,none,False,False,False,False
N01715,host,CLOUD,164,3,True,False,CiscoIOS,backup,none,True,False,False,False
N01716,iot,CLOUD,165,2,True,False,Embedded,hmi,low,False,False,False,False
N01717,proxy,CLOUD,166,5,True,False,Embedded,database,high,False,True,False,False
N01718,iot,CLOUD,167,4,True,True,Windows,idp,low,False,False,False,False
N01719,app,CLOUD,168,2,True,False,Linux,jump_host,none,False,False,False,False
N01720,proxy,CLOUD,169,3,True,False,CiscoIOS,hmi,low,False,False,False,False
N01721,iot,CLOUD,160,3,False,False,Embedded,idp,low,True,False,False,False
N01722,plc,CLOUD,161,2,False,False,CiscoIOS,backup,high,False,False,False,False
N01723,plc,CLOUD,162,1,False,False,CiscoIOS,web,low,False,False,False,False
N01724,fw,CLOUD,163,3,True,False,Windows,idp,none,False,False,False,False
N01725,app,CLOUD,164,1,False,False,Unknown,email,low,False,False,False,False
N01726,cloud_resource,CLOUD,165,3,True,False,Linux,database,low,False,False,True,False
N01727,svc_account,CLOUD,166,1,True,True,Windows,idp,low,True,False,False,False
N01728,iot,CLOUD,167,2,False,False,ESXi,hmi,none,False,False,False,False
N01729,fw,CLOUD,168,4,True,False,Unknown,app,high,True,False,False,False
N01730,svc_account,CLOUD,169,5,False,False,ESXi,monitoring,medium,True,True,False,False
