identity_id,node_id,auth_type,auth_strength,login_from_zones,typical,use_mfa
ID_01200,N01855,kerberos,high,"USER_LAN,OT",yes,True
ID_01647,N01160,password,low,"MGMT,CLOUD",yes,False
ID_00098,N00058,password,medium,PARTNER_VPN,yes,False
ID_01585,N01849,kerberos,high,PARTNER_VPN,yes,True
ID_00691,N01476,password,low,"SERVER_LAN,PARTNER_VPN,OT",yes,True
ID_00448,N01216,password,medium,"PARTNER_VPN,CLOUD",yes,False
ID_00422,N00397,password,low,"EXTERNAL,SERVER_LAN,CLOUD",yes,False
ID_01030,N01602,oauth,high,EXTERNAL,yes,False
ID_01781,N00907,password,medium,"EXTERNAL,OT,CLOUD",yes,False
ID_00833,N00007,password,low,"PARTNER_VPN,EXTERNAL",yes,False
ID_00733,N01125,password,medium,DMZ,yes,True
ID_00404,N01987,kerberos,high,"OT,MGMT,PARTNER_VPN",yes,False
ID_00458,N01359,api_key,low,"OT,EXTERNAL,PARTNER_VPN",yes,False
ID_00060,N00351,password,low,"DMZ,MGMT",yes,False
ID_00485,N00791,saml,medium,"PARTNER_VPN,OT",yes,False
ID_01631,N00456,password,low,"DMZ,USER_LAN",no,True
ID_00067,N01088,kerberos,high,"PARTNER_VPN,DMZ",no,False
ID_00317,N01737,password,low,USER_LAN,yes,False
ID_00957,N00412,password,medium,EXTERNAL,yes,False
ID_00511,N00213,kerberos,high,USER_LAN,no,False
ID_01736,N00019,password,medium,"MGMT,DMZ,OT",yes,True
ID_00672,N01017,api_key,low,"USER_LAN,MGMT",no,False
ID_01423,N00368,kerberos,medium,"EXTERNAL,MGMT",yes,False
ID_01368,N01619,saml,high,"USER_LAN,DMZ",no,False
ID_01213,N00844,kerberos,high,"CLOUD,EXTERNAL",yes,False
ID_01237,N00300,kerberos,medium,PARTNER_VPN,yes,False
ID_00052,N01858,saml,medium,PARTNER_VPN,yes,False
ID_00515,N01203,password,low,PARTNER_VPN,yes,False
ID_01668,N00020,password,low,"MGMT,OT,DMZ",yes,False
ID_00952,N01881,password,low,USER_LAN,yes,False
ID_01375,N01432,password,low,"PARTNER_VPN,USER_LAN",yes,True
ID_00142,N01836,kerberos,medium,"CLOUD,SERVER_LAN,USER_LAN",no,False
ID_01015,N00653,kerberos,medium,"SERVER_LAN,PARTNER_VPN,OT",yes,False
ID_01841,N00691,oauth,medium,EXTERNAL,no,False
ID_01020,N01197,kerberos,high,"USER_LAN,EXTERNAL,CLOUD",yes,False
ID_01453,N01102,password,medium,"MGMT,PARTNER_VPN",yes,False
ID_01138,N00383,password,low,OT,yes,False
ID_01376,N00324,api_key,low,OT,yes,True
ID_00720,N01449,oauth,medium,DMZ,yes,False
ID_00444,N00044,oauth,medium,"EXTERNAL,OT",yes,True
ID_01242,N00686,kerberos,high,"USER_LAN,OT",yes,False
ID_01924,N01530,password,low,"USER_LAN,DMZ,PARTNER_VPN",no,False
ID_00121,N01484,oauth,medium,"CLOUD,DMZ",yes,True
ID_01715,N00060,kerberos,medium,CLOUD,yes,False
ID_00533,N00376,saml,medium,MGMT,yes,False
ID_00618,N00242,kerberos,high,"CLOUD,EXTERNAL,OT",no,True
ID_01159,N01879,password,low,CLOUD,yes,True
ID_00688,N00657,password,low,"DMZ,PARTNER_VPN",no,False
ID_00867,N01123,oauth,high,OT,yes,False
ID_00127,N01716,kerberos,medium,"CLOUD,MGMT",yes,False
ID_00429,N00787,saml,high,"SERVER_LAN,USER_LAN,CLOUD",yes,False
ID_01321,N00635,password,medium,MGMT,yes,False
ID_01291,N01166,password,low,"CLOUD,MGMT,PARTNER_VPN",yes,True
ID_00258,N00505,password,low,"DMZ,SERVER_LAN,EXTERNAL",yes,False
ID_00784,N00021,oauth,high,OT,yes,False
ID_01729,N00032,kerberos,medium,OT,yes,False
ID_01567,N00531,api_key,low,OT,yes,False
ID_01145,N00822,oauth,medium,"CLOUD,EXTERNAL",yes,False
ID_01876,N01650,password,medium,EXTERNAL,yes,False
ID_00162,N01502,saml,high,"DMZ,CLOUD,USER_LAN",yes,True
ID_01161,N00723,password,low,"EXTERNAL,CLOUD,MGMT",yes,True
ID_01924,N00273,kerberos,medium,"EXTERNAL,PARTNER_VPN",yes,True
ID_00602,N01419,oauth,medium,"MGMT,EXTERNAL,CLOUD",yes,False
ID_01672,N00428,password,low,USER_LAN,yes,False
ID_01686,N01200,password,low,"OT,EXTERNAL,MGMT",yes,False
ID_00980,N01125,password,medium,DMZ,yes,False
ID_01592,N00236,password,medium,"OT,PARTNER_VPN,SERVER_LAN",yes,False
ID_01755,N01370,api_key,medium,"DMZ,PARTNER_VPN,OT",yes,False
ID_00451,N01652,oauth,high,"CLOUD,MGMT,USER_LAN",yes,False
ID_01289,N00388,password,low,"SERVER_LAN,EXTERNAL",yes,True
ID_01459,N00611,kerberos,high,"MGMT,CLOUD",yes,False
ID_00035,N01393,password,medium,"EXTERNAL,CLOUD",yes,False
ID_01855,N01913,kerberos,medium,EXTERNAL,yes,False
ID_00666,N00296,password,low,"PARTNER_VPN,MGMT,DMZ",no,False
ID_00322,N01542,kerberos,high,SERVER_LAN,yes,False
ID_01970,N01706,oauth,high,"MGMT,DMZ,USER_LAN",no,False
ID_00913,N00249,oauth,medium,"USER_LAN,PARTNER_VPN,DMZ",yes,False
ID_01668,N01633,password,low,"MGMT,OT,USER_LAN",yes,False
ID_00883,N01868,kerberos,high,USER_LAN,yes,False
ID_00519,N01543,kerberos,medium,PARTNER_VPN,yes,False
ID_00988,N01387,oauth,medium,PARTNER_VPN,yes,False
ID_01148,N01658,saml,medium,"OT,PARTNER_VPN",yes,False
ID_01989,N00304,kerberos,high,OT,yes,False
ID_00210,N01061,saml,medium,"OT,PARTNER_VPN",yes,False
ID_00390,N01079,oauth,high,SERVER_LAN,yes,True
ID_01914,N00006,kerberos,high,"PARTNER_VPN,USER_LAN",no,False
ID_01816,N01979,password,low,"USER_LAN,PARTNER_VPN",yes,False
ID_00234,N00749,kerberos,medium,USER_LAN,yes,False
ID_00171,N01486,password,medium,"USER_LAN,EXTERNAL,MGMT",yes,False
ID_00170,N00655,password,low,"PARTNER_VPN,EXTERNAL,USER_LAN",yes,False
ID_01419,N01477,api_key,low,OT,no,False
ID_00655,N00602,kerberos,high,EXTERNAL,yes,False
ID_00116,N00229,password,medium,"DMZ,CLOUD",no,False
ID_00312,N01767,password,low,"USER_LAN,CLOUD,DMZ",yes,False
ID_01480,N00465,oauth,high,"DMZ,SERVER_LAN,OT",yes,False
ID_01404,N01970,password,medium,"OT,EXTERNAL,PARTNER_VPN",yes,False
ID_00766,N00815,kerberos,medium,MGMT,yes,False
ID_00348,N01310,password,low,PARTNER_VPN,yes,False
ID_01997,N00180,password,medium,"CLOUD,USER_LAN",yes,True
ID_01893,N00192,oauth,high,"DMZ,SERVER_LAN,USER_LAN",yes,False
ID_00163,N01644,kerberos,high,"SERVER_LAN,USER_LAN",no,False
ID_01550,N01979,oauth,high,"PARTNER_VPN,SERVER_LAN,DMZ",yes,False
ID_00447,N00940,password,low,"EXTERNAL,SERVER_LAN,MGMT",yes,False
ID_00415,N00626,kerberos,high,"SERVER_LAN,OT",yes,False
ID_01098,N00694,password,medium,"OT,CLOUD,MGMT",no,False
ID_00787,N01235,kerberos,medium,"SERVER_LAN,OT",yes,False
ID_00489,N01406,password,low,"USER_LAN,EXTERNAL,DMZ",yes,False
ID_00544,N00646,password,low,"OT,USER_LAN,CLOUD",yes,False
ID_00963,N00319,password,medium,OT,no,False
ID_00097,N00521,kerberos,medium,"USER_LAN,PARTNER_VPN",yes,False
ID_01360,N00203,password,low,"SERVER_LAN,PARTNER_VPN",yes,False
ID_01782,N01285,password,low,MGMT,yes,False
ID_00536,N00143,password,low,"OT,MGMT",yes,False
ID_00084,N00404,password,medium,"DMZ,SERVER_LAN,USER_LAN",no,False
ID_00589,N01088,password,medium,DMZ,yes,False
ID_01428,N00745,password,low,USER_LAN,yes,False
ID_00351,N01424,password,low,"USER_LAN,MGMT",no,True
ID_01672,N00456,password,low,"USER_LAN,OT",no,False
ID_00628,N01583,password,medium,"EXTERNAL,OT",yes,False
ID_01942,N01907,password,low,"OT,CLOUD",yes,True
ID_01337,N00795,kerberos,medium,USER_LAN,no,False
ID_00424,N00666,password,low,"USER_LAN,OT,DMZ",yes,True
ID_00244,N01379,password,low,"EXTERNAL,CLOUD,MGMT",no,False
ID_01200,N00569,kerberos,high,"SERVER_LAN,PARTNER_VPN",yes,True
ID_00849,N00691,kerberos,medium,DMZ,yes,True
ID_00023,N01694,kerberos,medium,"MGMT,SERVER_LAN,CLOUD",yes,False
ID_00808,N00981,password,low,OT,yes,False
ID_01295,N01181,password,low,"DMZ,EXTERNAL,OT",yes,False
ID_01489,N00069,api_key,low,"DMZ,CLOUD",no,False
ID_01915,N00214,saml,high,SERVER_LAN,yes,True
ID_00826,N00233,password,low,"SERVER_LAN,OT",yes,False
ID_01554,N01854,kerberos,high,EXTERNAL,yes,False
ID_00782,N01762,kerberos,high,"OT,DMZ,CLOUD",yes,False
ID_00634,N00566,kerberos,medium,"MGMT,PARTNER_VPN,USER_LAN",yes,False
ID_01679,N00648,password,low,"OT,DMZ",yes,False
ID_01156,N01230,password,medium,"CLOUD,USER_LAN,SERVER_LAN",yes,True
ID_00653,N01401,saml,high,"EXTERNAL,CLOUD,OT",yes,True
ID_01068,N01356,password,low,OT,yes,False
ID_00641,N00417,password,low,"DMZ,EXTERNAL,CLOUD",yes,True
ID_01941,N00381,password,low,"SERVER_LAN,MGMT,CLOUD",no,True
ID_01103,N01210,password,low,"MGMT,OT,DMZ",yes,False
ID_01953,N01044,password,medium,USER_LAN,yes,False
ID_01946,N00378,password,low,"DMZ,PARTNER_VPN,EXTERNAL",yes,False
ID_01286,N00939,password,medium,"SERVER_LAN,MGMT",yes,False
ID_00655,N00222,password,low,EXTERNAL,yes,True
ID_01850,N00864,password,medium,EXTERNAL,yes,False
ID_00396,N00916,kerberos,high,"DMZ,SERVER_LAN",no,True
ID_01586,N01283,password,low,DMZ,no,True
ID_01751,N00559,kerberos,high,"MGMT,USER_LAN",yes,False
ID_00397,N00900,password,low,SERVER_LAN,yes,False
ID_01047,N00650,oauth,medium,"OT,PARTNER_VPN,CLOUD",yes,False
ID_00097,N00479,kerberos,medium,"CLOUD,PARTNER_VPN",yes,False
ID_01748,N01802,kerberos,high,"EXTERNAL,OT,DMZ",no,False
ID_00468,N01418,password,low,"CLOUD,DMZ",yes,True
ID_00392,N01246,oauth,medium,SERVER_LAN,no,False
ID_01513,N00247,api_key,low,"SERVER_LAN,DMZ",yes,False
ID_01460,N00438,kerberos,medium,USER_LAN,yes,True
ID_01312,N01497,password,low,"CLOUD,USER_LAN",no,False
ID_01045,N00902,oauth,high,"CLOUD,DMZ",yes,True
ID_01710,N01019,password,low,"SERVER_LAN,PARTNER_VPN",no,False
ID_00143,N00439,password,low,"EXTERNAL,DMZ",no,False
ID_01971,N01774,oauth,high,"MGMT,SERVER_LAN,DMZ",no,True
ID_00775,N00446,api_key,medium,"OT,MGMT",yes,False
ID_00766,N00583,kerberos,high,"EXTERNAL,MGMT",yes,True
ID_00696,N01499,kerberos,medium,PARTNER_VPN,yes,False
ID_01656,N00169,password,medium,OT,no,False
ID_01528,N01314,password,medium,"PARTNER_VPN,MGMT,USER_LAN",yes,True
ID_00256,N01498,kerberos,medium,OT,yes,False
ID_00814,N00890,password,low,"OT,DMZ,MGMT",no,False
ID_01511,N00668,api_key,low,EXTERNAL,yes,False
ID_00754,N00476,kerberos,high,"MGMT,CLOUD",yes,False
ID_00790,N01033,kerberos,high,"USER_LAN,SERVER_LAN",yes,False
ID_00070,N01063,password,low,"SERVER_LAN,EXTERNAL",no,False
ID_00491,N01779,saml,high,"CLOUD,MGMT",yes,False
ID_00516,N00390,saml,medium,"PARTNER_VPN,DMZ,MGMT",yes,False
ID_00951,N01646,password,medium,"CLOUD,OT,DMZ",yes,False
ID_00470,N01643,password,low,"PARTNER_VPN,DMZ",yes,False
ID_00755,N00513,oauth,high,"OT,EXTERNAL",yes,False
ID_01646,N01929,kerberos,high,"SERVER_LAN,EXTERNAL",yes,False
ID_01441,N00277,password,medium,"SERVER_LAN,PARTNER_VPN",yes,False
ID_01717,N01941,password,medium,"USER_LAN,MGMT",yes,False
ID_00252,N00543,kerberos,high,"CLOUD,DMZ",no,True
ID_00677,N00567,password,medium,"PARTNER_VPN,MGMT",yes,False
ID_01271,N01538,kerberos,medium,"CLOUD,EXTERNAL,SERVER_LAN",yes,False
ID_01525,N00362,password,low,"EXTERNAL,MGMT,USER_LAN",no,False
ID_00120,N01786,saml,medium,"PARTNER_VPN,DMZ",no,False
ID_00364,N00822,password,low,"MGMT,OT",yes,True
ID_00081,N00843,password,low,CLOUD,yes,True
ID_01895,N01170,password,low,OT,no,True
ID_01947,N01226,kerberos,high,PARTNER_VPN,no,False
ID_01652,N00163,saml,medium,"CLOUD,SERVER_LAN,OT",yes,False
ID_01852,N01116,password,low,"USER_LAN,MGMT,OT",no,False
ID_00809,N00089,password,medium,USER_LAN,yes,False
ID_00169,N00535,password,low,"CLOUD,OT,DMZ",yes,False
ID_00458,N00927,password,low,"MGMT,DMZ,OT",no,False
ID_01129,N00645,oauth,high,"SERVER_LAN,CLOUD,PARTNER_VPN",no,False
ID_01883,N01345,password,medium,"CLOUD,EXTERNAL",yes,False
ID_01790,N00370,oauth,medium,"DMZ,CLOUD",yes,False
ID_00775,N00705,kerberos,medium,"MGMT,CLOUD",yes,False
ID_01229,N00735,api_key,low,"EXTERNAL,DMZ,OT",yes,False
ID_00385,N01916,kerberos,high,"SERVER_LAN,OT",yes,False
ID_01655,N00969,password,medium,CLOUD,yes,True
ID_01002,N01280,oauth,medium,"MGMT,OT",yes,False
ID_01575,N01778,password,low,"SERVER_LAN,PARTNER_VPN",yes,False
ID_00664,N01391,password,medium,DMZ,yes,False
ID_01012,N00339,api_key,medium,"CLOUD,SERVER_LAN",yes,True
ID_01836,N01387,saml,high,"CLOUD,OT,DMZ",no,False
ID_01728,N00930,password,medium,SERVER_LAN,yes,False
ID_00937,N00555,password,medium,"MGMT,DMZ,PARTNER_VPN",no,False
ID_00460,N00097,kerberos,high,SERVER_LAN,yes,False
ID_01018,N01389,kerberos,high,"SERVER_LAN,PARTNER_VPN",yes,True
ID_01334,N00095,oauth,high,EXTERNAL,yes,True
ID_01804,N01298,kerberos,high,"MGMT,OT",yes,False
ID_00819,N01852,password,low,DMZ,yes,False
ID_00841,N01348,kerberos,high,"PARTNER_VPN,MGMT,USER_LAN",yes,False
ID_00361,N01564,password,low,MGMT,yes,True
ID_00199,N01466,oauth,medium,"MGMT,OT,CLOUD",yes,False
ID_00539,N00846,kerberos,medium,"CLOUD,OT,PARTNER_VPN",yes,False
ID_01320,N00920,oauth,medium,"OT,EXTERNAL",no,True
ID_00923,N01402,kerberos,high,DMZ,yes,True
ID_00271,N01309,kerberos,medium,"MGMT,CLOUD,DMZ",yes,False
ID_00158,N01979,password,low,"EXTERNAL,PARTNER_VPN",yes,True
ID_01831,N00250,password,low,"SERVER_LAN,OT",yes,False
ID_00776,N00984,password,low,"OT,USER_LAN",yes,False
ID_00439,N00979,kerberos,high,CLOUD,yes,False
ID_00547,N00521,password,medium,"PARTNER_VPN,DMZ,MGMT",yes,True
ID_01098,N01147,kerberos,medium,"USER_LAN,DMZ",no,False
ID_01669,N00557,saml,medium,"DMZ,CLOUD",yes,False
ID_00543,N01243,password,medium,"EXTERNAL,SERVER_LAN,USER_LAN",yes,False
ID_00965,N01872,saml,medium,"DMZ,CLOUD,SERVER_LAN",yes,False
ID_00461,N01868,password,medium,"EXTERNAL,PARTNER_VPN",yes,True
ID_01326,N01216,password,low,"EXTERNAL,CLOUD,PARTNER_VPN",yes,False
ID_00267,N00800,password,low,USER_LAN,no,True
ID_01163,N00335,oauth,high,OT,yes,False
ID_00244,N00698,kerberos,high,"DMZ,CLOUD",yes,False
ID_01474,N01851,password,low,"SERVER_LAN,OT",yes,False
ID_01437,N00968,oauth,high,"USER_LAN,SERVER_LAN,PARTNER_VPN",no,False
ID_01451,N00706,kerberos,high,EXTERNAL,yes,True
ID_01146,N00527,oauth,high,"CLOUD,MGMT",yes,False
ID_00704,N01468,oauth,high,SERVER_LAN,yes,False
ID_01854,N00339,kerberos,high,"PARTNER_VPN,DMZ,USER_LAN",yes,True
ID_00675,N01647,kerberos,medium,"CLOUD,OT",yes,False
ID_00057,N01892,kerberos,high,MGMT,no,False
ID_01585,N01389,oauth,high,"SERVER_LAN,EXTERNAL,PARTNER_VPN",yes,True
ID_00960,N00710,password,medium,"MGMT,SERVER_LAN",yes,True
ID_00693,N00083,password,low,"USER_LAN,DMZ",no,True
ID_00737,N01157,kerberos,medium,EXTERNAL,no,False
ID_01006,N01280,saml,medium,"DMZ,CLOUD,OT",no,False
ID_00374,N01870,password,medium,EXTERNAL,yes,False
ID_00250,N01047,password,low,"USER_LAN,OT",yes,True
ID_00727,N00388,kerberos,medium,"MGMT,EXTERNAL",yes,False
ID_00565,N00973,password,medium,"MGMT,SERVER_LAN,DMZ",no,True
ID_00660,N01583,kerberos,medium,"EXTERNAL,PARTNER_VPN,CLOUD",no,False
ID_01828,N00561,kerberos,high,"PARTNER_VPN,MGMT,SERVER_LAN",yes,False
ID_00516,N00674,password,low,"OT,USER_LAN,CLOUD",no,True
ID_01563,N00276,kerberos,high,"CLOUD,SERVER_LAN",yes,True
ID_01104,N01799,password,low,EXTERNAL,yes,False
ID_00944,N01206,oauth,medium,PARTNER_VPN,yes,False
ID_00169,N01559,password,low,DMZ,yes,False
ID_01749,N00222,password,medium,"CLOUD,MGMT,EXTERNAL",no,False
ID_00873,N01500,kerberos,high,"CLOUD,SERVER_LAN",no,False
ID_01679,N00703,password,low,PARTNER_VPN,no,True
ID_01348,N01361,kerberos,high,"OT,CLOUD,SERVER_LAN",yes,False
ID_01361,N01040,kerberos,high,"DMZ,PARTNER_VPN",yes,False
ID_01298,N01270,password,medium,USER_LAN,yes,False
ID_00333,N00352,password,low,"DMZ,OT",yes,False
ID_00193,N00853,api_key,low,"SERVER_LAN,DMZ",yes,False
ID_01187,N01333,saml,high,"CLOUD,USER_LAN",yes,False
ID_00563,N01437,oauth,medium,"DMZ,CLOUD,OT",yes,False
ID_01700,N00917,password,low,"EXTERNAL,PARTNER_VPN,OT",no,True
ID_00961,N00814,password,medium,"OT,DMZ,EXTERNAL",yes,True
ID_01454,N01634,kerberos,medium,"OT,PARTNER_VPN",yes,False
ID_01146,N01631,password,medium,"MGMT,EXTERNAL,DMZ",yes,False
ID_01397,N00294,password,low,"DMZ,USER_LAN,MGMT",no,False
ID_01232,N00012,password,medium,"CLOUD,OT",no,False
ID_00403,N01593,password,medium,"CLOUD,EXTERNAL",yes,True
ID_01585,N00097,kerberos,medium,"MGMT,PARTNER_VPN,EXTERNAL",yes,True
ID_00264,N00531,password,low,USER_LAN,yes,False
ID_01577,N00051,saml,high,"MGMT,SERVER_LAN",yes,False
ID_01448,N00161,password,medium,OT,yes,True
ID_01264,N01199,password,low,"PARTNER_VPN,EXTERNAL",no,False
ID_00900,N00863,password,low,"MGMT,SERVER_LAN,CLOUD",yes,False
ID_00443,N01797,kerberos,high,"DMZ,SERVER_LAN",yes,False
ID_01457,N00783,password,low,"PARTNER_VPN,USER_LAN,MGMT",yes,False
ID_01300,N00360,password,low,USER_LAN,yes,True
ID_00852,N01080,oauth,high,MGMT,yes,False
ID_00172,N01532,password,low,"EXTERNAL,USER_LAN",yes,False
ID_01881,N00888,password,low,MGMT,yes,False
ID_01169,N00046,password,medium,"EXTERNAL,CLOUD",yes,True
ID_00682,N01091,password,low,"MGMT,DMZ,PARTNER_VPN",no,True
ID_01873,N01528,password,medium,SERVER_LAN,yes,False
ID_01670,N00005,kerberos,high,EXTERNAL,yes,True
ID_01395,N01736,kerberos,medium,EXTERNAL,yes,False
ID_01946,N01716,api_key,low,EXTERNAL,yes,True
ID_00489,N01562,password,low,DMZ,yes,False
ID_01844,N01691,kerberos,high,"EXTERNAL,DMZ,USER_LAN",yes,False
ID_01774,N00819,kerberos,medium,USER_LAN,no,False
ID_00177,N01826,password,low,"PARTNER_VPN,OT,CLOUD",yes,False
ID_00855,N01320,password,low,"CLOUD,OT,EXTERNAL",yes,True
ID_00060,N00114,password,medium,"OT,MGMT",yes,False
ID_01417,N01378,kerberos,medium,"PARTNER_VPN,OT",no,True
ID_00172,N01061,kerberos,medium,"CLOUD,MGMT,EXTERNAL",no,True
ID_00367,N00184,kerberos,medium,"PARTNER_VPN,OT",yes,False
ID_01278,N00418,oauth,high,"EXTERNAL,DMZ",no,False
ID_00518,N00477,password,low,"SERVER_LAN,OT",yes,True
ID_01646,N00102,kerberos,medium,OT,yes,True
ID_01953,N01174,oauth,high,SERVER_LAN,yes,True
ID_00085,N01531,kerberos,medium,"MGMT,OT,DMZ",yes,False
ID_00863,N01839,password,medium,"SERVER_LAN,EXTERNAL,PARTNER_VPN",yes,False
ID_00764,N01036,kerberos,medium,"CLOUD,SERVER_LAN",yes,True
ID_00150,N01913,password,low,"EXTERNAL,DMZ,USER_LAN",no,False
ID_00363,N01109,kerberos,medium,MGMT,yes,False
ID_01735,N01123,kerberos,medium,"SERVER_LAN,CLOUD,USER_LAN",no,False
ID_00494,N00346,oauth,high,"SERVER_LAN,EXTERNAL,CLOUD",no,False
ID_01334,N01589,oauth,high,"PARTNER_VPN,DMZ",yes,False
ID_01094,N01100,oauth,high,"MGMT,USER_LAN,PARTNER_VPN",yes,False
ID_00192,N00359,saml,medium,"EXTERNAL,CLOUD",yes,True
ID_01105,N00170,api_key,low,DMZ,yes,False
ID_01124,N00558,api_key,medium,"CLOUD,SERVER_LAN",yes,False
ID_00579,N00625,kerberos,high,CLOUD,yes,False
ID_01078,N01324,password,medium,SERVER_LAN,no,False
ID_00940,N01395,password,low,"OT,DMZ,SERVER_LAN",yes,False
ID_01008,N01971,kerberos,high,USER_LAN,no,False
ID_00079,N01914,password,low,OT,no,False
ID_00836,N01280,password,medium,"PARTNER_VPN,OT",yes,True
ID_00701,N00261,password,low,USER_LAN,yes,False
ID_01488,N00104,password,low,"EXTERNAL,DMZ",yes,False
ID_01095,N01647,password,medium,MGMT,no,False
ID_01243,N00502,password,low,CLOUD,yes,False
ID_01199,N01620,password,low,"OT,EXTERNAL",no,False
ID_00621,N00134,oauth,high,"USER_LAN,CLOUD",yes,False
ID_00301,N01732,kerberos,medium,DMZ,yes,True
ID_01338,N00532,password,low,"DMZ,PARTNER_VPN",yes,False
ID_00899,N00907,password,low,"EXTERNAL,OT,CLOUD",yes,True
ID_00295,N01222,saml,high,"CLOUD,PARTNER_VPN",yes,True
ID_01304,N01343,kerberos,medium,"USER_LAN,OT,EXTERNAL",yes,True
ID_01193,N00853,password,low,"DMZ,OT",yes,False
ID_01991,N00296,kerberos,high,MGMT,yes,False
ID_00474,N00894,kerberos,high,"CLOUD,USER_LAN",yes,False
ID_01610,N00059,oauth,medium,PARTNER_VPN,no,False
ID_00639,N00964,password,medium,"EXTERNAL,DMZ",yes,False
ID_01338,N00123,saml,high,"EXTERNAL,MGMT,DMZ",yes,False
ID_01436,N00966,password,low,CLOUD,yes,False
ID_00929,N01135,password,medium,"OT,USER_LAN",yes,False
ID_00275,N01141,saml,high,OT,yes,False
ID_00868,N01872,api_key,low,PARTNER_VPN,yes,True
ID_00788,N00770,kerberos,high,"EXTERNAL,OT",yes,True
ID_00276,N01559,api_key,medium,"OT,EXTERNAL,SERVER_LAN",yes,True
ID_01035,N01294,oauth,high,"DMZ,PARTNER_VPN,SERVER_LAN",yes,False
ID_00656,N01178,api_key,low,"OT,SERVER_LAN",yes,False
ID_01896,N00847,kerberos,high,"EXTERNAL,CLOUD",yes,True
ID_01152,N00452,oauth,medium,CLOUD,yes,False
ID_00756,N01691,kerberos,high,CLOUD,yes,False
ID_01388,N00416,kerberos,high,"SERVER_LAN,PARTNER_VPN,CLOUD",yes,True
ID_01371,N01651,password,low,"MGMT,EXTERNAL,USER_LAN",yes,False
ID_01426,N00494,password,low,SERVER_LAN,yes,False
ID_01757,N00634,kerberos,high,EXTERNAL,no,False
ID_00451,N01840,password,low,"SERVER_LAN,USER_LAN",yes,False
ID_01769,N00632,password,medium,"CLOUD,PARTNER_VPN",no,False
ID_00216,N01593,password,low,"PARTNER_VPN,SERVER_LAN,OT",yes,False
ID_01969,N01708,password,low,"EXTERNAL,PARTNER_VPN,USER_LAN",yes,False
ID_00159,N00768,password,low,DMZ,yes,False
ID_01895,N01898,password,low,"SERVER_LAN,CLOUD,DMZ",no,False
ID_01434,N00749,oauth,high,OT,yes,False
ID_01604,N00089,kerberos,medium,"PARTNER_VPN,OT",yes,False
ID_00907,N00069,oauth,high,"SERVER_LAN,DMZ",yes,False
ID_00617,N01683,kerberos,high,"OT,CLOUD",yes,False
ID_01454,N01349,password,medium,"USER_LAN,MGMT",no,False
ID_01180,N01758,oauth,medium,"SERVER_LAN,CLOUD",yes,False
ID_00796,N01366,saml,high,"PARTNER_VPN,USER_LAN,OT",yes,False
ID_01933,N01711,password,low,"USER_LAN,OT",yes,False
ID_01352,N00223,kerberos,high,"PARTNER_VPN,DMZ",yes,False
ID_00088,N01956,kerberos,high,"DMZ,CLOUD,USER_LAN",yes,False
ID_01343,N00039,oauth,medium,"PARTNER_VPN,SERVER_LAN",yes,False
ID_01277,N00514,password,low,MGMT,no,False
ID_00946,N01709,password,medium,"MGMT,USER_LAN,EXTERNAL",yes,False
ID_00038,N00373,kerberos,high,"USER_LAN,MGMT",yes,False
ID_01402,N00460,api_key,medium,"EXTERNAL,MGMT,USER_LAN",yes,False
ID_01971,N00065,kerberos,medium,"PARTNER_VPN,USER_LAN,MGMT",yes,True
ID_01840,N00067,oauth,medium,PARTNER_VPN,yes,False
ID_01931,N01154,password,low,"MGMT,SERVER_LAN",yes,False
ID_01134,N01332,kerberos,medium,"EXTERNAL,MGMT,CLOUD",yes,False
ID_00805,N00281,oauth,medium,USER_LAN,yes,False
ID_01348,N00113,password,low,"USER_LAN,OT",yes,False
ID_01761,N00283,kerberos,high,"DMZ,EXTERNAL,USER_LAN",yes,False
ID_00473,N01864,kerberos,medium,"MGMT,OT",yes,False
ID_00006,N01590,saml,high,EXTERNAL,yes,False
ID_01488,N01225,api_key,low,"DMZ,USER_LAN,SERVER_LAN",no,False
ID_00804,N00375,password,medium,PARTNER_VPN,yes,False
ID_01523,N00093,password,medium,"OT,PARTNER_VPN,EXTERNAL",yes,True
