eid,src,dst,egde_class,relation,direction,port_proto,zone_crossing,guarded_by,detection_prob,exploitability,lat_move,policy_violation,misconfig_source_rule,misconfig_effect
E000254,N00194,N00201,L1->L2,db_conn,outbound,3389/tcp,0,none,0.409,0.796,0.741,0,,
E000255,N00194,N00032,L1->L2,api,bidirectional,22/tcp,0,fw_strict,0.496,0.34,0.637,0,,
E000256,N00167,N00201,L1->L2,db_conn,bidirectional,445/tcp,0,fw_strict,0.19,0.726,0.527,0,,
E000257,N00167,N00032,L1->L2,mgmt,bidirectional,3389/tcp,0,microseg,0.58,0.81,0.616,0,,
E000258,N00198,N00201,L1->L2,network,inbound,80/tcp,0,none,0.316,0.51,0.497,0,,
E000259,N00198,N00032,L1->L2,rpc,inbound,445/tcp,0,none,0.482,0.606,0.278,0,,
E000260,N00161,N00201,L1->L2,mgmt,inbound,445/tcp,0,microseg,0.015,0.686,0.862,0,,
E000261,N00161,N00032,L1->L2,network,inbound,53/udp,0,fw_basic,0.344,0.714,0.62,0,,
E000262,N00201,N00104,L2->L3,network,bidirectional,53/udp,0,fw_strict,0.241,0.701,0.768,0,,
E000263,N00201,N00151,L2->L3,db_conn,bidirectional,445/tcp,0,none,0.061,0.384,0.346,0,,
E000264,N00201,N00077,L2->L3,rpc,inbound,80/tcp,0,none,0.453,0.85,0.841,0,,
E000265,N00032,N00104,L2->L3,mgmt,bidirectional,445/tcp,0,microseg,0.612,0.809,0.361,0,,
E000266,N00032,N00151,L2->L3,db_conn,outbound,22/tcp,0,fw_strict,0.072,0.698,0.011,0,,
E000267,N00032,N00077,L2->L3,db_conn,inbound,3389/tcp,0,fw_strict,0.182,0.633,0.529,0,,
E000268,N00104,N00176,L3->L4,db_conn,inbound,445/tcp,0,fw_strict,0.606,0.37,0.942,0,,
E000269,N00104,N00070,L3->L4,rpc,inbound,22/tcp,0,none,0.01,0.607,0.511,0,,
E000270,N00104,N00135,L3->L4,api,outbound,80/tcp,0,microseg,0.276,0.527,0.101,0,,
E000271,N00104,N00081,L3->L4,mgmt,inbound,3389/tcp,0,fw_strict,0.221,0.683,0.314,0,,
E000272,N00104,N00184,L3->L4,api,inbound,53/udp,0,microseg,0.36,0.785,0.757,0,,
E000273,N00151,N00176,L3->L4,api,inbound,445/tcp,0,fw_basic,0.47,0.374,0.265,0,,
E000274,N00151,N00070,L3->L4,db_conn,inbound,443/tcp,0,none,0.688,0.793,0.309,0,,
E000275,N00151,N00135,L3->L4,network,inbound,53/udp,0,fw_basic,0.472,0.472,0.957,0,,
E000276,N00151,N00081,L3->L4,rpc,inbound,443/tcp,0,fw_basic,0.332,0.35,0.253,0,,
E000277,N00151,N00184,L3->L4,mgmt,inbound,443/tcp,0,fw_basic,0.207,0.684,0.433,0,,
E000278,N00077,N00176,L3->L4,rpc,outbound,3389/tcp,0,fw_basic,0.354,0.885,0.961,0,,
E000279,N00077,N00070,L3->L4,network,outbound,53/udp,0,fw_strict,0.591,0.404,0.041,0,,
E000280,N00077,N00135,L3->L4,network,bidirectional,80/tcp,0,fw_basic,0.642,0.47,0.72,0,,
E000281,N00077,N00081,L3->L4,mgmt,inbound,53/udp,0,none,0.114,0.526,0.832,0,,
E000282,N00077,N00184,L3->L4,network,inbound,443/tcp,0,fw_basic,0.058,0.938,0.542,0,,
E000283,N00176,N00211,L4->T,api,inbound,445/tcp,0,none,0.384,0.631,0.974,0,,
E000284,N00070,N00211,L4->T,api,bidirectional,80/tcp,0,microseg,0.645,0.664,0.278,0,,
E000285,N00135,N00211,L4->T,api,outbound,443/tcp,0,fw_basic,0.351,0.338,0.44,0,,
E000286,N00081,N00211,L4->T,network,bidirectional,3389/tcp,0,fw_basic,0.038,0.512,0.912,0,,
E000287,N00184,N00211,L4->T,network,bidirectional,22/tcp,0,fw_strict,0.59,0.589,0.565,0,,
E000288,N00043,N00122,L0->L1,mgmt,bidirectional,445/tcp,0,microseg,0.325,0.766,0.843,0,,
E000289,N00043,N00194,L0->L1,mgmt,inbound,3389/tcp,0,microseg,0.466,0.882,0.699,0,,
E000290,N00043,N00167,L0->L1,db_conn,outbound,80/tcp,0,none,0.391,0.572,0.795,0,,
E000291,N00043,N00198,L0->L1,rpc,inbound,53/udp,0,fw_basic,0.537,0.334,0.96,0,,
E000292,N00043,N00161,L0->L1,api,inbound,443/tcp,0,microseg,0.456,0.924,0.611,0,,
E000293,N00122,N00201,L1->L2,api,inbound,443/tcp,0,none,0.301,0.44,0.758,0,,
E000294,N00122,N00032,L1->L2,rpc,bidirectional,443/tcp,0,microseg,0.684,0.351,0.329,0,,
E000295,N00194,N00201,L1->L2,network,bidirectional,3389/tcp,0,none,0.381,0.518,0.718,0,,
E000296,N00194,N00032,L1->L2,mgmt,bidirectional,53/udp,0,none,0.673,0.558,0.561,0,,
E000297,N00167,N00201,L1->L2,network,outbound,445/tcp,0,fw_basic,0.436,0.355,0.612,0,,
E000298,N00167,N00032,L1->L2,rpc,inbound,443/tcp,0,fw_strict,0.071,0.475,0.892,0,,
E000299,N00198,N00201,L1->L2,rpc,outbound,22/tcp,0,fw_strict,0.136,0.652,0.04,0,,
E000300,N00198,N00032,L1->L2,rpc,outbound,22/tcp,0,fw_strict,0.472,0.978,0.844,0,,
E000301,N00161,N00201,L1->L2,api,bidirectional,3389/tcp,0,fw_basic,0.145,0.558,0.811,0,,
E000302,N00161,N00032,L1->L2,api,inbound,80/tcp,0,none,0.431,0.972,0.891,0,,
E000303,N00201,N00104,L2->L3,db_conn,outbound,80/tcp,0,fw_basic,0.249,0.799,0.044,0,,
E000304,N00201,N00151,L2->L3,mgmt,bidirectional,443/tcp,0,fw_strict,0.602,0.594,0.325,0,,
E000305,N00201,N00077,L2->L3,network,outbound,80/tcp,0,fw_basic,0.663,0.415,0.025,0,,
E000306,N00032,N00104,L2->L3,db_conn,outbound,445/tcp,0,none,0.002,0.716,0.705,0,,
E000307,N00032,N00151,L2->L3,mgmt,inbound,443/tcp,0,none,0.651,0.498,0.597,0,,
E000308,N00032,N00077,L2->L3,api,outbound,3389/tcp,0,fw_basic,0.303,0.44,0.211,0,,
E000309,N00104,N00176,L3->L4,mgmt,outbound,443/tcp,0,fw_strict,0.003,0.678,0.444,0,,
E000310,N00104,N00070,L3->L4,db_conn,inbound,53/udp,0,microseg,0.138,0.38,0.962,0,,
E000311,N00104,N00135,L3->L4,api,outbound,443/tcp,0,fw_basic,0.041,0.898,0.131,0,,
E000312,N00104,N00081,L3->L4,network,inbound,53/udp,0,fw_strict,0.232,0.665,0.979,0,,
E000313,N00104,N00184,L3->L4,network,inbound,22/tcp,0,fw_strict,0.584,0.557,0.348,0,,
E000314,N00151,N00176,L3->L4,rpc,inbound,445/tcp,0,fw_strict,0.636,0.95,0.426,0,,
E000315,N00151,N00070,L3->L4,api,outbound,445/tcp,0,fw_basic,0.275,0.52,0.137,0,,
E000316,N00151,N00135,L3->L4,mgmt,bidirectional,80/tcp,0,fw_basic,0.147,0.776,0.754,0,,
E000317,N00151,N00081,L3->L4,db_conn,bidirectional,22/tcp,0,fw_strict,0.143,0.512,0.941,0,,
E000318,N00151,N00184,L3->L4,network,bidirectional,80/tcp,0,microseg,0.512,0.697,0.823,0,,
E000319,N00077,N00176,L3->L4,api,inbound,445/tcp,0,fw_strict,0.249,0.879,0.623,0,,
E000320,N00077,N00070,L3->L4,db_conn,bidirectional,53/udp,0,microseg,0.685,0.651,0.653,0,,
E000321,N00077,N00135,L3->L4,rpc,outbound,22/tcp,0,microseg,0.573,0.833,0.38,0,,
E000322,N00077,N00081,L3->L4,network,bidirectional,445/tcp,0,microseg,0.466,0.323,0.025,0,,
E000323,N00077,N00184,L3->L4,db_conn,bidirectional,53/udp,0,fw_basic,0.517,0.947,0.032,0,,
E000324,N00176,N00228,L4->T,network,outbound,3389/tcp,0,fw_basic,0.376,0.73,0.742,0,,
E000325,N00070,N00228,L4->T,mgmt,inbound,445/tcp,0,microseg,0.273,0.679,0.182,0,,
E000326,N00135,N00228,L4->T,mgmt,inbound,445/tcp,0,fw_basic,0.147,0.429,0.093,0,,
E000327,N00081,N00228,L4->T,mgmt,inbound,53/udp,0,none,0.582,0.585,0.913,0,,
E000328,N00184,N00228,L4->T,api,bidirectional,53/udp,0,microseg,0.349,0.331,0.35,0,,
E000329,N00043,N00122,L0->L1,rpc,inbound,53/udp,0,microseg,0.03,0.898,0.599,0,,
E000330,N00043,N00194,L0->L1,db_conn,inbound,3389/tcp,0,fw_basic,0.102,0.898,0.69,0,,
E000331,N00043,N00167,L0->L1,db_conn,inbound,22/tcp,0,fw_basic,0.211,0.489,0.61,0,,
E000332,N00043,N00198,L0->L1,api,bidirectional,53/udp,0,none,0.206,0.797,0.098,0,,
E000333,N00043,N00161,L0->L1,rpc,inbound,443/tcp,0,microseg,0.308,0.933,0.531,0,,
E000334,N00122,N00201,L1->L2,mgmt,outbound,80/tcp,0,fw_basic,0.343,0.713,0.027,0,,
E000335,N00122,N00032,L1->L2,mgmt,inbound,53/udp,0,microseg,0.438,0.384,0.782,0,,
E000336,N00194,N00201,L1->L2,db_conn,outbound,443/tcp,0,none,0.058,0.689,0.541,0,,
E000337,N00194,N00032,L1->L2,rpc,inbound,80/tcp,0,fw_basic,0.479,0.88,0.391,0,,
E000338,N00167,N00201,L1->L2,mgmt,outbound,3389/tcp,0,microseg,0.161,0.588,0.081,0,,
E000339,N00167,N00032,L1->L2,db_conn,inbound,443/tcp,0,fw_strict,0.168,0.913,0.153,0,,
E000340,N00198,N00201,L1->L2,network,inbound,445/tcp,0,microseg,0.038,0.817,0.86,0,,
E000341,N00198,N00032,L1->L2,db_conn,bidirectional,53/udp,0,fw_basic,0.297,0.774,0.943,0,,
E000342,N00161,N00201,L1->L2,db_conn,inbound,445/tcp,0,fw_strict,0.02,0.702,0.181,0,,
E000343,N00161,N00032,L1->L2,network,outbound,3389/tcp,0,microseg,0.109,0.925,0.166,0,,
E000344,N00201,N00104,L2->L3,network,bidirectional,443/tcp,0,none,0.512,0.42,0.411,0,,
E000345,N00201,N00151,L2->L3,mgmt,inbound,22/tcp,0,microseg,0.681,0.785,0.358,0,,
E000346,N00201,N00077,L2->L3,network,inbound,80/tcp,0,none,0.644,0.469,0.525,1,,
E000347,N00032,N00104,L2->L3,rpc,bidirectional,443/tcp,0,microseg,0.472,0.559,0.881,0,,
E000348,N00032,N00151,L2->L3,db_conn,bidirectional,80/tcp,0,microseg,0.587,0.356,0.117,0,,
E000349,N00032,N00077,L2->L3,api,outbound,445/tcp,0,fw_basic,0.531,0.666,0.105,0,,
E000350,N00104,N00176,L3->L4,api,bidirectional,53/udp,0,fw_basic,0.03,0.489,0.754,0,,
E000351,N00104,N00070,L3->L4,api,inbound,3389/tcp,0,fw_strict,0.665,0.442,0.025,0,,
E000352,N00104,N00135,L3->L4,db_conn,inbound,445/tcp,0,none,0.112,0.665,0.99,0,,
E000353,N00104,N00081,L3->L4,api,outbound,22/tcp,0,fw_strict,0.404,0.99,0.465,0,,
E000354,N00104,N00184,L3->L4,network,bidirectional,80/tcp,0,none,0.565,0.954,0.968,0,,
E000355,N00151,N00176,L3->L4,db_conn,bidirectional,53/udp,0,fw_basic,0.549,0.617,0.463,0,,
E000356,N00151,N00070,L3->L4,api,inbound,3389/tcp,0,fw_strict,0.238,0.884,0.417,0,,
E000357,N00151,N00135,L3->L4,api,outbound,3389/tcp,0,fw_basic,0.119,0.394,0.43,0,,
E000358,N00151,N00081,L3->L4,api,outbound,80/tcp,0,fw_basic,0.536,0.722,0.376,0,,
E000359,N00151,N00184,L3->L4,rpc,bidirectional,3389/tcp,0,none,0.297,0.534,0.863,0,,
E000360,N00077,N00176,L3->L4,mgmt,outbound,443/tcp,0,microseg,0.673,0.87,0.432,0,,
E000361,N00077,N00070,L3->L4,api,outbound,3389/tcp,0,fw_basic,0.681,0.423,0.068,0,,
E000362,N00077,N00135,L3->L4,network,inbound,3389/tcp,0,none,0.472,0.381,0.855,0,,
E000363,N00077,N00081,L3->L4,rpc,inbound,3389/tcp,0,fw_basic,0.553,0.381,0.823,0,,
E000364,N00077,N00184,L3->L4,network,outbound,22/tcp,0,microseg,0.261,0.876,0.906,0,,
E000365,N00176,N00241,L4->T,db_conn,bidirectional,445/tcp,0,microseg,0.288,0.982,0.306,0,,
E000366,N00070,N00241,L4->T,network,inbound,3389/tcp,0,none,0.304,0.767,0.577,0,,
E000367,N00135,N00241,L4->T,mgmt,inbound,443/tcp,0,none,0.384,0.836,0.677,0,,
E000368,N00081,N00241,L4->T,network,inbound,445/tcp,0,fw_strict,0.176,0.619,0.913,0,,
E000369,N00184,N00241,L4->T,mgmt,inbound,53/udp,0,none,0.622,0.525,0.984,0,,
E000370,N00079,N00122,L0->L1,mgmt,bidirectional,445/tcp,0,fw_basic,0.12,0.611,0.083,0,,
E000371,N00079,N00194,L0->L1,mgmt,outbound,3389/tcp,0,microseg,0.085,0.826,0.07,0,,
E000372,N00079,N00167,L0->L1,network,outbound,53/udp,0,microseg,0.578,0.901,0.267,0,,
E000373,N00079,N00198,L0->L1,rpc,bidirectional,80/tcp,0,none,0.22,0.482,0.619,0,,
E000374,N00079,N00161,L0->L1,db_conn,inbound,443/tcp,0,none,0.245,0.43,0.551,0,,
E000375,N00122,N00201,L1->L2,rpc,bidirectional,443/tcp,0,fw_strict,0.476,0.674,0.267,0,,
E000376,N00122,N00032,L1->L2,mgmt,inbound,53/udp,0,microseg,0.289,0.509,0.827,0,,
E000377,N00194,N00201,L1->L2,network,inbound,53/udp,0,fw_strict,0.441,0.356,0.732,0,,
E000378,N00194,N00032,L1->L2,db_conn,outbound,80/tcp,0,fw_strict,0.392,0.585,0.076,0,,
E000379,N00167,N00201,L1->L2,mgmt,inbound,3389/tcp,0,fw_strict,0.53,0.501,0.911,0,,
E000380,N00167,N00032,L1->L2,db_conn,bidirectional,445/tcp,0,none,0.457,0.805,0.26,0,,
E000381,N00198,N00201,L1->L2,network,bidirectional,53/udp,0,fw_basic,0.003,0.317,0.503,0,,
E000382,N00198,N00032,L1->L2,mgmt,bidirectional,22/tcp,0,none,0.127,0.522,0.632,0,,
E000383,N00161,N00201,L1->L2,api,bidirectional,53/udp,0,microseg,0.417,0.965,0.619,0,,
E000384,N00161,N00032,L1->L2,api,bidirectional,3389/tcp,0,fw_basic,0.214,0.35,0.546,0,,
E000385,N00201,N00104,L2->L3,mgmt,inbound,443/tcp,0,none,0.298,0.642,0.358,0,,
E000386,N00201,N00151,L2->L3,network,bidirectional,3389/tcp,0,microseg,0.69,0.565,0.668,0,,
E000387,N00201,N00077,L2->L3,network,bidirectional,3389/tcp,0,fw_basic,0.612,0.363,0.389,0,,
E000388,N00032,N00104,L2->L3,db_conn,bidirectional,445/tcp,0,microseg,0.612,0.335,0.205,0,,
E000389,N00032,N00151,L2->L3,api,inbound,445/tcp,0,fw_basic,0.384,0.962,0.086,0,,
E000390,N00032,N00077,L2->L3,rpc,bidirectional,80/tcp,0,none,0.297,0.616,0.238,0,,
E000391,N00104,N00176,L3->L4,network,outbound,22/tcp,0,none,0.089,0.396,0.226,0,,
E000392,N00104,N00070,L3->L4,db_conn,outbound,445/tcp,0,fw_strict,0.513,0.806,0.508,0,,
E000393,N00104,N00135,L3->L4,db_conn,bidirectional,22/tcp,0,none,0.503,0.697,0.378,0,,
E000394,N00104,N00081,L3->L4,db_conn,bidirectional,3389/tcp,0,none,0.167,0.43,0.387,0,,
E000395,N00104,N00184,L3->L4,api,outbound,445/tcp,0,fw_strict,0.051,0.308,0.084,0,,
E000396,N00151,N00176,L3->L4,api,bidirectional,445/tcp,0,fw_strict,0.03,0.533,0.393,0,,
E000397,N00151,N00070,L3->L4,db_conn,bidirectional,53/udp,0,fw_basic,0.601,0.801,0.44,0,,
E000398,N00151,N00135,L3->L4,db_conn,outbound,3389/tcp,0,fw_strict,0.394,0.685,0.795,0,,
E000399,N00151,N00081,L3->L4,network,bidirectional,3389/tcp,0,none,0.097,0.624,0.965,0,,
E000400,N00151,N00184,L3->L4,rpc,outbound,3389/tcp,0,fw_strict,0.645,0.367,0.541,0,,
E000401,N00077,N00176,L3->L4,network,outbound,53/udp,0,fw_strict,0.436,0.783,0.928,0,,
E000402,N00077,N00070,L3->L4,network,outbound,3389/tcp,0,none,0.591,0.845,0.724,0,,
E000403,N00077,N00135,L3->L4,network,bidirectional,3389/tcp,0,fw_basic,0.057,0.566,0.465,1,,
E000404,N00077,N00081,L3->L4,network,inbound,53/udp,0,fw_basic,0.598,0.778,0.598,0,,
E000405,N00077,N00184,L3->L4,rpc,outbound,3389/tcp,0,fw_strict,0.411,0.662,0.521,0,,
E000406,N00176,N00028,L4->T,mgmt,bidirectional,53/udp,0,fw_basic,0.121,0.382,0.313,0,,
E000407,N00070,N00028,L4->T,mgmt,inbound,53/udp,0,microseg,0.206,0.521,0.344,0,,
E000408,N00135,N00028,L4->T,mgmt,inbound,443/tcp,0,none,0.131,0.441,0.399,0,,
E000409,N00081,N00028,L4->T,api,inbound,443/tcp,0,microseg,0.055,0.925,0.675,0,,
E000410,N00184,N00028,L4->T,network,inbound,445/tcp,0,fw_strict,0.514,0.441,0.025,0,,
E000411,N00079,N00122,L0->L1,rpc,outbound,443/tcp,0,microseg,0.403,0.658,0.075,0,,
E000412,N00079,N00194,L0->L1,mgmt,bidirectional,445/tcp,0,fw_strict,0.046,0.618,0.794,0,,
E000413,N00079,N00167,L0->L1,rpc,outbound,443/tcp,0,fw_strict,0.655,0.738,0.505,0,,
E000414,N00079,N00198,L0->L1,network,bidirectional,3389/tcp,0,fw_basic,0.031,0.655,0.805,0,,
E000415,N00079,N00161,L0->L1,network,outbound,22/tcp,0,fw_strict,0.383,0.767,0.813,0,,
E000416,N00122,N00201,L1->L2,api,bidirectional,443/tcp,0,microseg,0.274,0.548,0.231,0,,
E000417,N00122,N00032,L1->L2,rpc,inbound,80/tcp,0,fw_basic,0.357,0.407,0.818,0,,
E000418,N00194,N00201,L1->L2,network,bidirectional,3389/tcp,0,fw_basic,0.601,0.585,0.106,0,,
E000419,N00194,N00032,L1->L2,api,inbound,22/tcp,0,microseg,0.233,0.786,0.931,0,,
E000420,N00167,N00201,L1->L2,mgmt,outbound,22/tcp,0,none,0.345,0.654,0.661,0,,
E000421,N00167,N00032,L1->L2,rpc,outbound,3389/tcp,0,fw_strict,0.632,0.769,0.989,0,,
E000422,N00198,N00201,L1->L2,rpc,bidirectional,80/tcp,0,none,0.182,0.86,0.404,0,,
E000423,N00198,N00032,L1->L2,db_conn,outbound,3389/tcp,0,none,0.323,0.679,0.937,0,,
E000424,N00161,N00201,L1->L2,rpc,bidirectional,53/udp,0,fw_basic,0.37,0.444,0.468,0,,
E000425,N00161,N00032,L1->L2,mgmt,inbound,53/udp,0,fw_basic,0.623,0.666,0.893,0,,
E000426,N00201,N00104,L2->L3,api,inbound,443/tcp,0,microseg,0.25,0.956,0.703,0,,
E000427,N00201,N00151,L2->L3,network,inbound,80/tcp,0,none,0.496,0.67,0.773,0,,
E000428,N00201,N00077,L2->L3,mgmt,outbound,443/tcp,0,none,0.483,0.862,0.72,0,,
E000429,N00032,N00104,L2->L3,api,outbound,3389/tcp,0,fw_basic,0.016,0.578,0.665,0,,
E000430,N00032,N00151,L2->L3,rpc,outbound,22/tcp,0,none,0.11,0.491,1.0,0,,
E000431,N00032,N00077,L2->L3,api,inbound,3389/tcp,0,fw_basic,0.226,0.935,0.725,0,,
E000432,N00104,N00176,L3->L4,db_conn,bidirectional,53/udp,0,fw_strict,0.432,0.954,0.438,0,,
E000433,N00104,N00070,L3->L4,rpc,bidirectional,22/tcp,0,fw_basic,0.487,0.903,0.938,1,,
E000434,N00104,N00135,L3->L4,rpc,bidirectional,445/tcp,0,microseg,0.265,0.468,0.381,0,,
E000435,N00104,N00081,L3->L4,db_conn,inbound,22/tcp,0,fw_strict,0.598,0.958,0.432,0,,
E000436,N00104,N00184,L3->L4,api,outbound,80/tcp,0,microseg,0.652,0.916,0.199,0,,
E000437,N00151,N00176,L3->L4,mgmt,inbound,53/udp,0,fw_strict,0.267,0.7,0.712,0,,
E000438,N00151,N00070,L3->L4,mgmt,outbound,443/tcp,0,fw_basic,0.184,0.668,0.899,0,,
E000439,N00151,N00135,L3->L4,network,outbound,22/tcp,0,fw_strict,0.197,0.397,0.656,0,,
E000440,N00151,N00081,L3->L4,db_conn,bidirectional,3389/tcp,0,none,0.559,0.582,0.665,0,,
E000441,N00151,N00184,L3->L4,mgmt,inbound,22/tcp,0,fw_strict,0.063,0.564,0.142,0,,
E000442,N00077,N00176,L3->L4,rpc,inbound,80/tcp,0,fw_basic,0.517,0.79,0.032,0,,
E000443,N00077,N00070,L3->L4,rpc,outbound,22/tcp,0,none,0.319,0.322,0.013,0,,
E000444,N00077,N00135,L3->L4,api,outbound,3389/tcp,0,fw_strict,0.234,0.465,0.845,0,,
E000445,N00077,N00081,L3->L4,db_conn,outbound,22/tcp,0,fw_basic,0.225,0.397,0.466,0,,
E000446,N00077,N00184,L3->L4,network,outbound,445/tcp,0,none,0.554,0.696,0.344,0,,
E000447,N00176,N00100,L4->T,network,bidirectional,445/tcp,0,fw_basic,0.314,0.93,0.147,0,,
E000448,N00070,N00100,L4->T,network,bidirectional,80/tcp,0,none,0.062,0.638,0.213,0,,
E000449,N00135,N00100,L4->T,rpc,bidirectional,80/tcp,0,fw_basic,0.448,0.394,0.458,0,,
E000450,N00081,N00100,L4->T,network,outbound,445/tcp,0,fw_strict,0.692,0.954,0.606,0,,
E000451,N00184,N00100,L4->T,api,bidirectional,443/tcp,0,fw_strict,0.392,0.584,0.597,0,,
E000452,N00079,N00122,L0->L1,rpc,bidirectional,443/tcp,0,microseg,0.513,0.724,0.63,0,,
E000453,N00079,N00194,L0->L1,mgmt,outbound,3389/tcp,0,fw_strict,0.529,0.521,0.682,0,,
E000454,N00079,N00167,L0->L1,db_conn,bidirectional,443/tcp,0,fw_basic,0.473,0.582,0.127,0,,
E000455,N00079,N00198,L0->L1,db_conn,inbound,3389/tcp,0,microseg,0.219,0.944,0.281,0,,
E000456,N00079,N00161,L0->L1,rpc,bidirectional,3389/tcp,0,fw_strict,0.224,0.692,0.94,0,,
E000457,N00122,N00201,L1->L2,db_conn,bidirectional,443/tcp,0,fw_basic,0.522,0.48,0.449,0,,
E000458,N00122,N00032,L1->L2,api,bidirectional,22/tcp,0,microseg,0.634,0.726,0.51,0,,
E000459,N00194,N00201,L1->L2,db_conn,bidirectional,3389/tcp,0,none,0.014,0.466,0.903,0,,
E000460,N00194,N00032,L1->L2,rpc,inbound,445/tcp,0,fw_basic,0.474,0.607,0.974,0,,
E000461,N00167,N00201,L1->L2,api,bidirectional,53/udp,0,fw_basic,0.1,0.694,0.627,0,,
E000462,N00167,N00032,L1->L2,mgmt,bidirectional,22/tcp,0,fw_basic,0.677,0.471,0.619,0,,
E000463,N00198,N00201,L1->L2,mgmt,inbound,3389/tcp,0,fw_basic,0.051,0.737,0.438,0,,
E000464,N00198,N00032,L1->L2,network,inbound,80/tcp,0,fw_basic,0.434,0.9,0.06,0,,
E000465,N00161,N00201,L1->L2,api,bidirectional,80/tcp,0,microseg,0.356,0.649,0.098,0,,
E000466,N00161,N00032,L1->L2,db_conn,inbound,53/udp,0,microseg,0.068,0.871,0.95,0,,
E000467,N00201,N00104,L2->L3,api,inbound,53/udp,0,fw_strict,0.604,0.335,0.142,0,,
E000468,N00201,N00151,L2->L3,network,outbound,22/tcp,0,microseg,0.185,0.454,0.787,0,,
E000469,N00201,N00077,L2->L3,mgmt,bidirectional,443/tcp,0,none,0.684,0.849,0.524,0,,
E000470,N00032,N00104,L2->L3,db_conn,outbound,445/tcp,0,microseg,0.39,0.573,0.915,0,,
E000471,N00032,N00151,L2->L3,mgmt,outbound,53/udp,0,none,0.639,0.664,0.028,0,,
E000472,N00032,N00077,L2->L3,db_conn,bidirectional,53/udp,0,none,0.617,0.939,0.97,0,,
E000473,N00104,N00176,L3->L4,mgmt,outbound,22/tcp,0,none,0.553,0.463,0.656,0,,
E000474,N00104,N00070,L3->L4,network,inbound,443/tcp,0,fw_strict,0.307,0.459,0.391,0,,
E000475,N00104,N00135,L3->L4,rpc,bidirectional,80/tcp,0,fw_basic,0.64,0.501,0.579,0,,
E000476,N00104,N00081,L3->L4,rpc,bidirectional,3389/tcp,0,microseg,0.114,0.837,0.657,0,,
E000477,N00104,N00184,L3->L4,rpc,inbound,80/tcp,0,fw_strict,0.597,0.58,0.239,0,,
E000478,N00151,N00176,L3->L4,network,outbound,3389/tcp,0,fw_basic,0.007,0.582,0.632,0,,
E000479,N00151,N00070,L3->L4,mgmt,bidirectional,445/tcp,0,microseg,0.212,0.468,0.679,0,,
E000480,N00151,N00135,L3->L4,mgmt,inbound,445/tcp,0,fw_basic,0.622,0.459,0.294,0,,
E000481,N00151,N00081,L3->L4,network,outbound,445/tcp,0,none,0.612,0.689,0.73,0,,
E000482,N00151,N00184,L3->L4,db_conn,bidirectional,3389/tcp,0,none,0.171,0.472,0.227,0,,
E000483,N00077,N00176,L3->L4,network,inbound,22/tcp,0,fw_strict,0.312,0.834,0.149,0,,
E000484,N00077,N00070,L3->L4,db_conn,bidirectional,53/udp,0,microseg,0.146,0.589,0.727,0,,
E000485,N00077,N00135,L3->L4,rpc,outbound,443/tcp,0,microseg,0.636,0.638,0.171,0,,
E000486,N00077,N00081,L3->L4,rpc,inbound,22/tcp,0,fw_basic,0.129,0.576,0.845,0,,
E000487,N00077,N00184,L3->L4,api,inbound,445/tcp,0,fw_basic,0.65,0.643,0.224,0,,
E000488,N00176,N00110,L4->T,api,outbound,443/tcp,0,microseg,0.087,0.688,0.014,0,,
E000489,N00070,N00110,L4->T,network,inbound,445/tcp,0,fw_basic,0.163,0.545,0.44,0,,
E000490,N00135,N00110,L4->T,db_conn,outbound,445/tcp,0,fw_strict,0.062,0.408,0.615,0,,
E000491,N00081,N00110,L4->T,mgmt,outbound,445/tcp,0,none,0.691,0.943,0.663,0,,
E000492,N00184,N00110,L4->T,db_conn,bidirectional,80/tcp,0,microseg,0.061,0.911,0.857,0,,
E000493,N00079,N00122,L0->L1,rpc,bidirectional,53/udp,0,fw_strict,0.382,0.897,0.495,0,,
E000494,N00079,N00194,L0->L1,network,outbound,445/tcp,0,none,0.483,0.342,0.524,0,,
E000495,N00079,N00167,L0->L1,db_conn,inbound,445/tcp,0,fw_basic,0.345,0.426,0.766,0,,
E000496,N00079,N00198,L0->L1,mgmt,outbound,445/tcp,0,none,0.072,0.314,0.233,0,,
E000497,N00079,N00161,L0->L1,mgmt,outbound,53/udp,0,fw_strict,0.28,0.491,0.531,0,,
E000498,N00122,N00201,L1->L2,rpc,bidirectional,80/tcp,0,fw_basic,0.485,0.924,0.566,0,,
E000499,N00122,N00032,L1->L2,db_conn,bidirectional,3389/tcp,0,fw_strict,0.37,0.673,0.162,0,,
E000500,N00194,N00201,L1->L2,db_conn,outbound,445/tcp,0,microseg,0.151,0.367,0.274,0,,
E000501,N00194,N00032,L1->L2,db_conn,bidirectional,53/udp,0,none,0.446,0.6,0.795,0,,
E000502,N00167,N00201,L1->L2,api,inbound,22/tcp,0,microseg,0.034,0.384,0.777,0,,
E000503,N00167,N00032,L1->L2,db_conn,inbound,80/tcp,0,fw_strict,0.162,0.375,0.631,0,,
E000504,N00198,N00201,L1->L2,network,outbound,22/tcp,0,fw_basic,0.056,0.408,0.094,0,,
E000505,N00198,N00032,L1->L2,api,outbound,445/tcp,0,microseg,0.649,0.615,0.968,0,,
E000506,N00161,N00201,L1->L2,network,bidirectional,80/tcp,0,microseg,0.375,0.503,0.103,0,,
E000507,N00161,N00032,L1->L2,api,inbound,80/tcp,0,fw_basic,0.577,0.522,0.112,0,,
